TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-txamls3,6299,ViperBots QuadX,1,10,261,190,5,,1.00,102.1,87.2,102.1,87.2,78.2,64.1,0.0,0.0,23.9,22.4,0.0,0.5,0.0,0.0,0.0,0.0,
1617velv-txamls3,5998,LASA Ultra Violet,2,8,216,155,5,,0.80,69.0,60.2,69.0,60.2,35.5,28.5,0.0,0.0,36.2,33.3,-2.8,-1.7,0.0,0.0,0.0,0.0,
1617velv-txamls3,8814,Iron Eagles Guardian,3,6,265,150,5,,0.60,27.8,34.5,27.8,34.5,-0.2,6.9,0.0,0.0,25.1,25.5,3.0,1.9,0.0,0.0,0.0,0.0,
1617velv-txamls3,8815,Iron Eagles Silverbolt,4,6,226,115,5,,0.60,33.3,34.3,33.3,34.3,-5.0,0.4,0.0,0.0,38.2,34.0,-0.0,-0.2,0.0,0.0,0.0,0.0,
1617velv-txamls3,7161,ViperBots Hydra,5,4,315,90,5,,0.40,50.8,44.0,50.8,44.0,22.9,18.7,0.0,0.0,33.1,28.6,-5.2,-3.3,0.0,0.0,0.0,0.0,
1617velv-txamls3,11345,Toothless,6,4,312,190,5,,0.40,49.2,51.4,49.2,51.4,27.8,30.0,0.0,0.0,17.0,17.7,4.4,3.7,0.0,0.0,0.0,0.0,
1617velv-txamls3,7797,Victorian Voltage,7,4,296,130,5,,0.40,40.7,39.7,40.7,39.7,25.0,23.7,0.0,0.0,0.2,3.3,15.4,12.7,0.0,0.0,0.0,0.0,
1617velv-txamls3,11549,Rhomans,8,4,235,140,5,,0.40,34.2,36.5,34.2,36.5,23.1,22.5,0.0,0.0,11.5,13.4,-0.4,0.4,0.0,0.0,0.0,0.0,
1617velv-txamls3,4812,ROBUFFS Team One,9,4,211,75,5,,0.40,-10.0,3.1,-10.0,3.1,-16.6,-7.7,0.0,0.0,3.7,8.7,2.9,2.0,0.0,0.0,0.0,0.0,
1617velv-txamls3,4723,Raider Two,10,4,190,105,5,,0.40,30.0,28.4,30.0,28.4,6.4,6.6,0.0,0.0,20.0,18.2,3.6,3.6,0.0,0.0,0.0,0.0,
1617velv-txamls3,7064,Techno Inferno,11,2,196,70,5,,0.20,3.4,10.2,3.4,10.2,-0.4,2.1,0.0,0.0,3.5,7.2,0.4,0.8,0.0,0.0,0.0,0.0,
