TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-txamld1-Q-1,Q-1,0-70 B,7653,12126,0,5764,6209,0,0,70,
1617velv-txamld1-Q-2,Q-2,75-30 R,4545,11503,0,4546,7079,0,75,30,
1617velv-txamld1-Q-3,Q-3,30-75 B,4798,8424,0,4027,3781,0,30,75,
1617velv-txamld1-Q-4,Q-4,30-55 B,7653,5764,0,7079,4545,0,30,55,
1617velv-txamld1-Q-5,Q-5,100-40 R,8424,6209,0,4798,4546,0,100,40,
1617velv-txamld1-Q-6,Q-6,45-90 B,11503,4027,0,12126,3781,0,45,90,
1617velv-txamld1-Q-7,Q-7,95-20 R,4798,7079,0,4546,7653,0,95,20,
1617velv-txamld1-Q-8,Q-8,20-35 B,4545,12126,0,8424,3781,0,20,35,
1617velv-txamld1-Q-9,Q-9,35-70 B,5764,4027,0,11503,6209,0,35,70,
1617velv-txamld1-Q-10,Q-10,50-45 R,7079,12126,0,4798,4545,0,50,45,
1617velv-txamld1-Q-11,Q-11,35-52 B,4027,4546,0,5764,3781,0,35,52,
1617velv-txamld1-Q-12,Q-12,30-95 B,7653,6209,0,11503,8424,0,30,95,
1617velv-txamld1-Q-13,Q-13,75-25 R,4545,4546,0,4027,12126,0,75,25,
1617velv-txamld1-Q-14,Q-14,40-75 B,5764,8424,0,11503,4798,0,40,75,
1617velv-txamld1-Q-15,Q-15,45-30 R,3781,6209,0,7653,7079,0,45,30,
