TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-utpc,12351,Timmy's Mafia,1,10,140,86,5,SC,1.00,16.2,21.2,15.4,20.6,3.7,7.4,0.0,0.0,11.5,13.1,0.2,0.1,0.7,0.4,0.1,0.1,
1617velv-utpc,8778,Grid Skippers,2,10,131,90,5,WC,1.00,37.4,36.2,37.2,36.0,15.0,15.3,0.0,0.0,23.7,21.5,-0.7,-0.5,-0.6,-0.3,0.8,0.5,
1617velv-utpc,11654,Plus or Minos,3,8,223,136,5,SC,0.80,54.9,48.1,55.2,48.4,33.1,27.8,0.0,0.0,23.7,21.4,-0.3,-0.2,-1.5,-1.0,1.2,0.6,
1617velv-utpc,9112,Skeleton Crew,4,8,207,100,5,FC,0.80,53.6,45.6,52.6,44.8,46.4,37.8,0.0,0.0,5.3,6.3,0.0,-0.0,2.0,1.4,-0.9,-0.7,
1617velv-utpc,8280,Hyperion,5,8,160,136,5,S1,0.80,54.7,48.2,47.4,42.3,17.8,15.6,0.0,0.0,28.5,25.9,-0.0,-0.1,8.4,6.6,-1.1,-0.7,
1617velv-utpc,5667,Robominers,6,8,151,100,5,F1,0.80,35.8,31.8,36.1,32.0,4.7,5.0,0.0,0.0,32.5,27.6,-0.3,-0.2,-1.1,-0.8,0.8,0.4,
1617velv-utpc,12357,Inconceivable,7,8,136,86,5,S1,0.80,42.6,37.2,41.9,36.8,21.0,17.6,0.0,0.0,21.2,19.3,-0.2,-0.2,0.6,0.3,0.1,-0.0,
1617velv-utpc,8400,Randomonium,8,8,110,75,5,S2,0.80,28.0,28.1,33.3,31.4,11.3,10.6,0.0,0.0,20.7,19.8,-0.4,-0.2,-3.7,-2.3,-1.7,-1.1,
1617velv-utpc,11078,Diet Water,9,6,101,80,5,W2,0.60,6.4,11.4,0.7,6.1,-4.9,-1.1,0.0,0.0,10.5,11.4,1.7,1.4,-0.9,-0.4,6.6,5.6,
1617velv-utpc,10533,OHMS FTC 2,10,6,70,70,5,F2,0.60,8.0,12.2,9.0,12.6,-3.9,-1.2,0.0,0.0,10.3,11.8,2.0,1.6,-0.4,-0.2,-0.6,-0.3,
1617velv-utpc,9761,The PrestidigiTaters,11,5,170,80,5,W1,0.50,46.5,38.9,39.4,33.5,31.1,25.3,0.0,0.0,13.4,12.2,1.7,1.4,0.3,-0.2,6.8,5.5,
1617velv-utpc,5895,The Ladybots,12,4,167,72,5,,0.40,7.7,14.5,12.7,17.5,2.2,5.1,0.0,0.0,5.3,8.8,1.6,1.3,-1.4,-0.9,-3.5,-2.2,
1617velv-utpc,10695,Super Chaotic Robots,13,4,85,50,5,,0.40,24.5,22.0,7.2,8.3,-1.3,-0.2,0.0,0.0,14.7,13.4,2.1,1.7,9.1,7.0,8.3,6.5,
1617velv-utpc,10290,Atomic Randomizers,14,4,81,75,5,,0.40,19.8,17.6,18.5,16.8,3.0,2.4,0.0,0.0,13.9,12.9,1.9,1.6,0.9,0.5,0.4,0.2,
1617velv-utpc,9629,Trojans,15,3,165,50,5,,0.30,31.8,25.9,30.8,25.6,6.3,4.5,0.0,0.0,26.1,21.7,-1.0,-0.7,0.4,0.1,0.6,0.1,
1617velv-utpc,5025,Flyers,16,3,156,95,5,,0.30,8.2,13.0,5.3,9.8,-0.8,3.0,0.0,0.0,5.1,5.8,-0.7,-0.5,4.7,4.5,-1.7,-1.3,
1617velv-utpc,8641,The Masters,17,3,92,50,5,S2,0.30,-5.0,1.4,-3.7,2.2,1.2,3.3,0.0,0.0,-7.1,-2.5,0.1,-0.0,0.9,0.5,-2.2,-1.4,
1617velv-utpc,11671,Robotic Longhorns,18,2,142,100,5,,0.20,11.6,14.7,16.5,17.8,5.2,7.0,0.0,0.0,10.9,10.4,-0.8,-0.5,-3.7,-2.3,-1.2,-0.8,
1617velv-utpc,12235,RAWR'botics,19,2,141,65,5,,0.20,9.1,12.3,12.2,14.2,3.7,4.8,0.0,0.0,5.7,7.5,-0.3,-0.3,-0.0,0.0,-3.2,-2.1,
1617velv-utpc,10694,Ultimum Dominarum,20,2,125,55,5,,0.20,5.2,7.8,4.6,7.6,-2.7,-1.0,0.0,0.0,8.6,9.2,-0.2,-0.1,-0.6,-0.5,1.2,0.6,
1617velv-utpc,12384,HTML,21,2,85,50,5,,0.20,8.7,10.6,4.6,6.8,8.6,7.3,0.0,0.0,-6.9,-2.5,0.1,0.0,6.9,5.6,-2.8,-1.9,
1617velv-utpc,11431,Morgan High School,22,2,66,65,5,,0.20,3.7,6.9,1.7,5.5,-0.9,0.4,0.0,0.0,3.8,6.0,-0.1,-0.1,0.9,0.5,1.0,0.9,
1617velv-utpc,10684,Warpdrive,23,0,160,65,5,,0.00,16.3,17.0,12.2,12.5,9.3,9.5,0.0,0.0,11.4,10.1,-0.8,-0.5,-3.6,-2.2,7.8,6.7,
