TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-utpc,12351,Timmy's Mafia,1,10,140,86,5,SC,
1617velv-utpc,8778,Grid Skippers,2,10,131,90,5,WC,
1617velv-utpc,11654,Plus or Minos,3,8,223,136,5,SC,
1617velv-utpc,9112,Skeleton Crew,4,8,207,100,5,FC,
1617velv-utpc,8280,Hyperion,5,8,160,136,5,S1,
1617velv-utpc,5667,Robominers,6,8,151,100,5,F1,
1617velv-utpc,12357,Inconceivable,7,8,136,86,5,S1,
1617velv-utpc,8400,Randomonium,8,8,110,75,5,S2,
1617velv-utpc,11078,Diet Water,9,6,101,80,5,W2,
1617velv-utpc,10533,OHMS FTC 2,10,6,70,70,5,F2,
1617velv-utpc,9761,The PrestidigiTaters,11,5,170,80,5,W1,
1617velv-utpc,5895,The Ladybots,12,4,167,72,5,,
1617velv-utpc,10695,Super Chaotic Robots,13,4,85,50,5,,
1617velv-utpc,10290,Atomic Randomizers,14,4,81,75,5,,
1617velv-utpc,9629,Trojans,15,3,165,50,5,,
1617velv-utpc,5025,Flyers,16,3,156,95,5,,
1617velv-utpc,8641,The Masters,17,3,92,50,5,S2,
1617velv-utpc,11671,Robotic Longhorns,18,2,142,100,5,,
1617velv-utpc,12235,RAWR'botics,19,2,141,65,5,,
1617velv-utpc,10694,Ultimum Dominarum,20,2,125,55,5,,
1617velv-utpc,12384,HTML,21,2,85,50,5,,
1617velv-utpc,11431,Morgan High School,22,2,66,65,5,,
1617velv-utpc,10684,Warpdrive,23,0,160,65,5,,
