TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-nyfl,5484,EnderBot,1,10,175,145,5,WC,
1617velv-nyfl,6347,Geared Up,2,10,131,140,5,FC,
1617velv-nyfl,11246,Victor FTC Team 2,3,9,142,130,5,SC,
1617velv-nyfl,5356,Tardis,4,8,170,100,5,S1,
1617velv-nyfl,8806,The Dark Matter Dragons,5,8,136,85,5,SC,
1617velv-nyfl,5485,GorillaBots,6,8,135,85,5,W1,
1617velv-nyfl,796,Wolves,7,8,60,120,5,S2,
1617velv-nyfl,8767,Deus ex Machina,8,7,195,70,5,W2,
1617velv-nyfl,7743,Lansing Bobcats,9,6,114,55,5,F1,
1617velv-nyfl,7386,RACS,10,5,142,50,5,,
1617velv-nyfl,7230,SAS Atoms,11,5,120,145,5,S2,
1617velv-nyfl,5020,KilaBots,12,5,109,140,5,F2,
1617velv-nyfl,10776,Cosmobots,13,4,171,135,5,,
1617velv-nyfl,8571,Sr Mindstorm Magicians,14,4,141,110,5,,
1617velv-nyfl,3750,Error: 404,15,4,83,85,5,,
1617velv-nyfl,11779,Chrononauts,16,4,79,81,5,,
1617velv-nyfl,8568,Spencerport Tech Rangers,17,3,235,95,5,,
1617velv-nyfl,5927,TechnoGirls,18,2,191,70,5,,
1617velv-nyfl,9984,JavaScouts,19,2,170,65,5,,
1617velv-nyfl,9293,Phoenix,20,2,124,120,5,,
1617velv-nyfl,5065,Bee Awesome,21,2,90,35,5,,
1617velv-nyfl,11245,Victor FTC Team 1,22,2,80,60,5,S1,
1617velv-nyfl,8145,Brighton Robotics,23,2,74,41,5,,
1617velv-nyfl,8863,Precision Cut-Ups,24,0,77,46,5,,
