TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-nyfl2,10675,RoboRangers,1,8,120,66,5,FC,
1617velv-nyfl2,18,Techno Chix,2,8,100,80,5,WC,
1617velv-nyfl2,11087,BAS TECH,3,8,50,120,5,SC,
1617velv-nyfl2,5361,Lionotics,4,7,77,140,5,SC,
1617velv-nyfl2,12178,Pandomonium,5,6,110,45,5,,
1617velv-nyfl2,9294,Red Rockets,6,6,96,80,5,F1,
1617velv-nyfl2,479,Stuy Fusion,7,6,88,80,5,W1,
1617velv-nyfl2,9564,Max Damage,8,5,123,45,5,,
1617velv-nyfl2,4784,Tetricons,9,5,115,65,5,S1,
1617velv-nyfl2,310,Stuy Fission,10,5,85,80,5,S1,
1617velv-nyfl2,11979,Yeshivah of Flatbush1,11,4,128,40,5,,
1617velv-nyfl2,9295,LEAN,12,4,125,140,5,,
1617velv-nyfl2,11981,YOF-Team Hidary,13,4,114,47,5,,
1617velv-nyfl2,12082,Robot Masters,14,4,80,45,5,,
1617velv-nyfl2,10898,Metal Motion,15,4,66,30,5,,
1617velv-nyfl2,6004,Robo Blazers,16,4,51,60,5,,
1617velv-nyfl2,12306,Magen David Yeshivah,17,4,50,45,5,,
1617velv-nyfl2,11111,TechnoBots,18,4,45,50,5,,
1617velv-nyfl2,11113,Team Tech,19,2,86,120,5,,
1617velv-nyfl2,3006,TeraBots,20,2,71,20,5,,
