TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-inis,6194,Radical Change,1,10,138,173,5,WC,
1516resq-inis,3537,The MechaHampsters,2,10,104,153,5,W1,
1516resq-inis,8913,Brainy Bots,3,10,98,99,5,SC,
1516resq-inis,5943,Erector Sets Gone Mad,4,8,190,105,5,S1,
1516resq-inis,7018,Spartans,5,8,175,118,5,FC,
1516resq-inis,8578,Juden-Ki Robotics,6,8,159,171,5,SC,
1516resq-inis,6190,Red Alert CyberStorm,7,8,141,52,5,F1,
1516resq-inis,8791,Green Machine,8,8,98,121,5,S1,
1516resq-inis,10133,Machines of Mayhem,9,8,67,105,5,F2,
1516resq-inis,8971,Diamond Blades,10,6,150,100,5,S2,
1516resq-inis,9789,TOXIC,11,6,147,171,5,,
1516resq-inis,8149,Red Alert: Panic in the Build Room,12,6,141,122,5,,
1516resq-inis,829,,13,6,122,173,5,,
1516resq-inis,9790,Vier Left,14,6,88,56,5,,
1516resq-inis,7790,Tektonic Ninjas,15,6,72,173,5,,
1516resq-inis,8793,Greenwood Robotics,16,4,150,109,5,,
1516resq-inis,2803,Raptor Robotics,17,4,128,45,5,,
1516resq-inis,10352,Bytes,18,4,112,89,5,,
1516resq-inis,8272,Sparks,19,4,111,165,5,,
1516resq-inis,6253,Avalanche,20,4,111,57,5,W2,
1516resq-inis,9816,Tigears,21,4,109,67,5,,
1516resq-inis,8746,EFF 5,22,4,107,57,5,,
1516resq-inis,8711,The Gas Attendants,23,4,95,173,5,,
1516resq-inis,8435,KnightBot,24,4,31,16,5,,
1516resq-inis,4217,ROAR (Robots On A Rampage),25,2,219,83,5,,
1516resq-inis,535,Tobor,26,2,148,46,5,S2,
1516resq-inis,9766,Tribe Tech Robotics,27,2,145,84,5,,
1516resq-inis,9864,Shoals Jr/Sr Jugrox,28,2,82,77,5,,
1516resq-inis,9903,Rosie the Riveters,29,2,78,153,5,,
1516resq-inis,10126,SFS Stands for Something,30,0,101,39,5,,
1516resq-inis,8997,N.E.R.D.S.,31,0,92,70,5,,
1516resq-inis,7193,South Spencer High School,32,0,71,39,5,,
