TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-oksw-Q-1,Q-1,30-26 R,8866,9101,0,5141,7814,0,30,26,
1617velv-oksw-Q-2,Q-2,45-30 R,8373,3638,0,7242,8825,0,45,30,
1617velv-oksw-Q-3,Q-3,0-125 B,9101,8825,0,4962,8866,0,0,125,
1617velv-oksw-Q-4,Q-4,42-70 B,3638,4962,0,7814,8373,0,42,70,
1617velv-oksw-Q-5,Q-5,20-50 B,5141,9101,0,7242,3638,0,20,50,
1617velv-oksw-Q-6,Q-6,30-100 B,8866,8825,0,8373,4962,0,30,100,
1617velv-oksw-Q-7,Q-7,45-30 R,7242,5141,0,7814,8825,0,45,30,
1617velv-oksw-Q-8,Q-8,30-30 T,7814,7242,0,4962,5141,0,30,30,
1617velv-oksw-Q-9,Q-9,120-0 R,8373,8866,0,3638,9101,0,120,0,
1617velv-oksw-Q-10,Q-10,20-100 B,7814,9101,0,8373,8825,0,20,100,
1617velv-oksw-Q-11,Q-11,125-2 R,7242,4962,0,3638,8866,0,125,2,
1617velv-oksw-Q-12,Q-12,43-90 B,5141,8866,0,8373,4962,0,43,90,
1617velv-oksw-SF-1-1,SF-1-1,125-6 R,8373,8866,0,5141,8825,0,125,6,
1617velv-oksw-SF-2-1,SF-2-1,80-32 R,4962,7242,0,3638,7814,0,80,32,
1617velv-oksw-SF-1-2,SF-1-2,120-26 R,8373,8866,0,5141,8825,0,120,26,
1617velv-oksw-SF-2-2,SF-2-2,80-30 R,4962,7242,0,3638,7814,0,80,30,
1617velv-oksw-F-1,F-1,75-95 B,8373,8866,0,4962,7242,0,75,95,
1617velv-oksw-F-2,F-2,110-10 R,8373,8866,0,4962,7242,0,110,10,
1617velv-oksw-F-3,F-3,95-55 R,8373,8866,0,4962,7242,0,95,55,
