TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-ok-tu-Q-1,Q-1,85-40 R,9847,11354,0,11348,5553,0,85,60,0,25,0,0,40,10,0,20,0,10,false,false,false,false,
1617velv-ok-tu-Q-2,Q-2,15-75 B,9838,11485,0,11746,7163,0,15,15,0,0,0,0,75,35,0,40,0,0,false,false,false,false,
1617velv-ok-tu-Q-3,Q-3,20-35 B,10052,12066,0,8638,9879,0,20,10,0,0,10,0,35,0,0,35,0,0,false,false,false,false,
1617velv-ok-tu-Q-4,Q-4,85-51 R,7209,5553,0,9898,7163,0,85,5,0,30,40,10,51,35,0,16,0,0,false,false,false,false,
1617velv-ok-tu-Q-5,Q-5,40-75 B,10052,11485,0,12066,9847,0,40,0,0,40,0,0,75,50,0,5,10,10,false,false,false,false,
1617velv-ok-tu-Q-6,Q-6,36-15 R,8638,11746,0,11354,7209,0,36,5,0,31,0,0,15,0,0,15,0,0,false,false,false,false,
1617velv-ok-tu-Q-7,Q-7,55-18 R,9879,11348,0,9898,9838,0,55,0,0,55,0,0,18,5,0,3,10,0,false,false,false,false,
1617velv-ok-tu-Q-8,Q-8,70-45 R,7209,7163,0,10052,11354,0,70,5,0,45,20,0,45,5,0,0,0,40,true,false,true,false,
1617velv-ok-tu-Q-9,Q-9,30-30 T,9838,5553,0,11485,8638,0,30,10,0,20,0,0,30,0,0,20,0,10,false,false,false,false,
1617velv-ok-tu-Q-10,Q-10,19-40 B,12066,9898,0,9847,11746,0,19,5,0,14,0,0,40,20,0,20,0,0,false,false,false,false,
1617velv-ok-tu-Q-11,Q-11,55-70 B,11348,7209,0,9879,11485,0,55,55,0,0,0,0,70,15,0,45,0,10,false,false,false,false,
1617velv-ok-tu-Q-12,Q-12,25-44 B,11354,9838,0,9898,10052,0,25,10,0,15,0,0,44,10,0,34,0,0,false,false,false,false,
1617velv-ok-tu-Q-13,Q-13,35-15 R,7163,11348,0,12066,8638,0,35,5,0,30,0,0,15,5,0,10,0,0,false,false,false,false,
1617velv-ok-tu-Q-14,Q-14,55-95 B,9879,11746,0,5553,9847,0,55,30,0,25,0,0,95,50,0,25,20,0,false,false,false,false,
1617velv-ok-tu-Q-15,Q-15,40-25 R,9898,11485,0,8638,10052,0,40,15,0,25,0,0,25,5,0,20,0,0,false,false,false,false,
1617velv-ok-tu-Q-16,Q-16,20-55 B,12066,5553,0,9838,7209,0,20,10,0,0,10,0,55,0,0,55,0,0,false,false,false,false,
1617velv-ok-tu-Q-17,Q-17,75-115 B,9847,9879,0,11354,7163,0,75,60,0,15,0,0,115,65,0,40,0,10,false,false,false,false,
1617velv-ok-tu-Q-18,Q-18,70-30 R,11746,7209,0,11348,10052,0,70,35,0,35,0,0,30,10,0,20,0,0,false,false,false,false,
1617velv-ok-tu-SF-1-1,SF-1-1,70-85 B,9847,5553,0,7209,9898,0,70,30,0,30,10,0,85,35,0,30,20,0,false,false,false,false,
1617velv-ok-tu-SF-2-1,SF-2-1,120-10 R,7163,9879,0,11746,11354,0,120,65,0,55,0,0,10,5,0,5,0,0,false,false,false,false,
1617velv-ok-tu-SF-1-2,SF-1-2,120-40 R,9847,5553,0,7209,9898,0,120,40,0,40,0,40,40,0,0,0,0,40,false,false,false,false,
1617velv-ok-tu-SF-2-2,SF-2-2,45-40 R,7163,9879,0,11746,11354,0,45,20,0,25,0,0,40,5,0,35,0,0,false,false,false,false,
1617velv-ok-tu-SF-1-3,SF-1-3,100-90 R,9847,5553,0,7209,9898,0,100,75,0,25,0,0,90,40,0,30,20,0,false,false,false,false,
1617velv-ok-tu-F-1,F-1,105-115 B,9847,5553,0,7163,9879,0,105,70,0,15,20,0,115,65,0,50,0,0,false,false,false,false,
1617velv-ok-tu-F-2,F-2,10-125 B,9847,5553,0,7163,9879,0,10,10,0,0,0,0,125,65,0,50,10,0,false,false,false,false,
