TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-okgc,7172,Technical Difficulties,1,10,147,120,5,FC,
1617velv-okgc,11179,St. John Bosco Knights,2,8,57,45,5,SC,
1617velv-okgc,4224,Y-Not Robots,3,6,211,120,5,WC,
1617velv-okgc,10641,Atomic Gears,4,6,137,100,5,F1,
1617velv-okgc,11348,Moore High School Lions,5,6,85,65,5,SC,
1617velv-okgc,10094,Bobotics,6,5,133,80,5,S1,
1617velv-okgc,5179,Cyberstorm,7,4,126,75,5,S1,
1617velv-okgc,7452,Iron Giants,8,4,125,70,5,,
1617velv-okgc,6780,Y-Not Robots²,9,4,98,55,5,W1,
1617velv-okgc,12066,Lions,10,4,82,75,5,,
1617velv-okgc,5967,RoboHornets,11,3,86,60,5,,
1617velv-okgc,11491,Ada CouGears,12,2,88,56,5,,
1617velv-okgc,10312,BearBotics,13,2,87,40,5,,
