TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,
1617velv-oksw,8373,Diva Force,1,10,135,120,5,WC,1.00,63.0,56.3,
1617velv-oksw,4962,Rockettes,2,7,117,125,5,FC,0.70,52.2,49.5,
1617velv-oksw,7242,RoboCats Delta Team,3,7,112,125,5,F1,0.70,44.3,37.7,
1617velv-oksw,8866,Phi-Robot 2,4,6,71,125,5,W1,0.60,39.1,35.5,
1617velv-oksw,3638,Atomic Shock,5,4,94,50,5,SC,0.40,-12.9,-3.3,
1617velv-oksw,5141,Warrior Bots,6,3,149,45,5,SC,0.30,2.5,7.9,
1617velv-oksw,7814,Weatherford Robotics Club,7,3,148,70,5,S1,0.30,11.2,13.8,
1617velv-oksw,8825,CADFish,8,2,110,100,5,S1,0.20,5.5,11.1,
1617velv-oksw,9101,RoboCats Gamma Team,9,2,66,30,5,,0.20,4.9,5.0,
