TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-txno-clcmp-Q-1,Q-1,80-15 R,127,9402,0,9609,9582,0,80,30,0,50,0,0,15,15,0,0,0,0,false,false,false,false,
1617velv-txno-clcmp-Q-2,Q-2,35-102 B,9608,9403,0,11085,11242,0,35,0,0,15,20,0,102,70,0,32,0,0,false,false,false,false,
1617velv-txno-clcmp-Q-3,Q-3,102-10 R,11085,9608,0,9582,9402,0,102,15,0,47,40,0,10,0,0,10,0,0,false,false,false,false,
1617velv-txno-clcmp-Q-4,Q-4,90-65 R,9403,11242,0,127,9609,0,90,70,0,20,0,0,65,35,0,30,0,0,false,false,false,false,
1617velv-txno-clcmp-Q-5,Q-5,5-40 B,9582,11242,0,9403,9402,0,5,5,0,0,0,0,40,0,0,40,0,0,false,false,false,false,
1617velv-txno-clcmp-Q-6,Q-6,57-85 B,11085,9609,0,127,9608,0,57,25,0,32,0,0,85,30,0,15,40,0,false,false,false,false,
1617velv-txno-clcmp-Q-7,Q-7,30-25 R,9609,9402,0,9403,11085,0,30,0,0,30,0,0,25,15,0,10,0,0,false,false,false,false,
1617velv-txno-clcmp-Q-8,Q-8,20-85 B,9582,127,0,11242,9608,0,20,5,0,5,10,0,85,0,0,45,40,0,false,false,false,false,
1617velv-txno-clcmp-Q-9,Q-9,35-85 B,9402,11085,0,11242,127,0,35,35,0,0,0,0,85,25,0,50,0,10,false,false,false,false,
1617velv-txno-clcmp-Q-10,Q-10,50-50 T,9608,9582,0,9609,9403,0,50,20,0,30,0,0,50,20,0,30,0,0,false,false,false,false,
1617velv-txno-clcmp-SF-1-1,SF-1-1,55-10 R,9609,9403,0,9402,9582,0,55,15,0,40,0,0,10,0,0,10,0,0,false,false,false,false,
1617velv-txno-clcmp-SF-1-2,SF-1-2,30-35 B,9609,9403,0,9402,9582,0,30,0,0,30,0,0,35,5,0,20,10,0,false,false,false,false,
1617velv-txno-clcmp-SF-1-3,SF-1-3,75-55 R,9609,9403,0,9402,9582,0,75,40,0,35,0,0,55,5,0,10,0,40,false,false,false,false,
1617velv-txno-clcmp-SF-2-1,SF-2-1,115-100 R,127,11085,0,11242,9608,0,115,100,0,15,0,0,100,60,0,40,0,0,false,false,false,false,
1617velv-txno-clcmp-SF-2-2,SF-2-2,90-65 R,127,11085,0,11242,9608,0,90,65,0,25,0,0,65,0,0,25,0,40,false,false,false,false,
1617velv-txno-clcmp-F-1,F-1,70-90 B,9609,9403,0,127,11085,0,70,25,0,45,0,0,90,75,0,15,0,0,false,false,false,false,
1617velv-txno-clcmp-F-2,F-2,30-131 B,9609,9403,0,127,11085,0,30,30,0,0,0,0,131,75,0,56,0,0,false,false,false,false,
