TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-txno-cmpd2-Q-1,Q-1,180-40 R,7172,4745,0,10044,11366,0,180,70,0,90,20,0,40,5,0,25,10,0,false,false,false,false,
1617velv-txno-cmpd2-Q-2,Q-2,75-140 B,4705,6566,0,9010,12061,0,75,45,0,20,10,0,140,65,0,35,40,0,false,false,false,false,
1617velv-txno-cmpd2-Q-3,Q-3,35-35 T,10992,9167,0,8242,10143,0,35,25,0,10,0,0,35,5,0,30,0,0,false,false,false,false,
1617velv-txno-cmpd2-Q-4,Q-4,80-130 B,9256,10579,0,11097,9386,0,80,40,0,40,0,0,130,35,0,95,0,0,false,false,false,false,
1617velv-txno-cmpd2-Q-5,Q-5,60-25 R,11761,127,0,10577,8130,0,60,15,0,45,0,0,25,15,0,10,0,0,false,false,false,false,
1617velv-txno-cmpd2-Q-6,Q-6,40-50 B,9403,12061,0,8418,4745,0,40,40,0,0,0,0,50,10,0,40,0,0,false,false,false,false,
1617velv-txno-cmpd2-Q-7,Q-7,135-170 B,9010,8130,0,10992,7172,0,135,65,0,50,20,0,170,60,0,70,40,0,false,false,false,false,
1617velv-txno-cmpd2-Q-8,Q-8,15-55 B,9256,9167,0,9403,4705,0,15,0,0,15,0,0,55,30,0,25,0,0,false,false,false,false,
1617velv-txno-cmpd2-Q-9,Q-9,25-115 B,8418,6566,0,10579,11761,0,25,0,0,25,0,0,115,10,0,65,0,40,false,false,false,false,
1617velv-txno-cmpd2-Q-10,Q-10,95-45 R,127,10044,0,9386,10143,0,95,30,0,55,10,0,45,5,0,40,0,0,false,false,false,false,
1617velv-txno-cmpd2-Q-11,Q-11,40-70 B,11366,10577,0,11097,8242,0,40,40,0,0,0,0,70,10,0,50,10,0,false,false,false,false,
1617velv-txno-cmpd2-Q-12,Q-12,45-165 B,127,9403,0,7172,6566,0,45,35,0,10,0,0,165,55,0,90,20,0,true,false,true,false,
1617velv-txno-cmpd2-Q-13,Q-13,65-70 B,10143,11097,0,4745,4705,0,65,35,0,30,0,0,70,40,0,10,20,0,false,false,false,false,
1617velv-txno-cmpd2-Q-14,Q-14,130-50 R,10579,12061,0,10577,9167,0,130,40,0,50,40,0,50,40,0,0,10,0,false,false,false,false,
1617velv-txno-cmpd2-Q-15,Q-15,145-30 R,11761,11366,0,10992,9256,0,145,70,0,65,10,0,30,0,0,20,10,0,false,false,false,false,
1617velv-txno-cmpd2-Q-16,Q-16,45-150 B,8418,8242,0,8130,9386,0,45,15,0,20,10,0,150,55,0,55,40,0,false,false,false,false,
1617velv-txno-cmpd2-Q-17,Q-17,50-140 B,10044,9403,0,9010,11761,0,50,0,0,40,10,0,140,90,0,30,20,0,false,false,false,false,
1617velv-txno-cmpd2-Q-18,Q-18,180-65 R,7172,8418,0,8242,4705,0,180,85,0,75,20,0,65,10,0,35,20,0,false,false,false,false,
1617velv-txno-cmpd2-Q-19,Q-19,90-45 R,6566,9386,0,11366,9167,0,90,30,0,40,0,20,45,0,0,35,10,0,false,false,false,false,
1617velv-txno-cmpd2-Q-20,Q-20,105-90 R,10579,10992,0,4745,127,0,105,40,0,55,10,0,90,40,0,30,20,0,false,false,false,false,
1617velv-txno-cmpd2-Q-21,Q-21,45-35 R,8130,12061,0,11097,10044,0,45,25,0,20,0,0,35,0,0,35,0,0,false,false,false,false,
1617velv-txno-cmpd2-Q-22,Q-22,115-100 R,10577,9010,0,10143,9256,0,115,65,0,10,40,0,100,40,0,50,10,0,false,false,false,false,
1617velv-txno-cmpd2-Q-23,Q-23,180-35 R,9386,7172,0,11761,12061,0,180,50,0,90,40,0,35,20,0,15,0,0,false,false,false,false,
1617velv-txno-cmpd2-Q-24,Q-24,125-70 R,9010,11366,0,127,8418,0,125,55,0,30,40,0,70,45,0,25,0,0,false,false,false,false,
1617velv-txno-cmpd2-Q-25,Q-25,50-70 B,8242,4745,0,6566,9256,0,50,0,0,30,20,0,70,40,0,20,10,0,false,false,false,false,
1617velv-txno-cmpd2-Q-26,Q-26,65-75 B,8130,10143,0,10579,9403,0,65,10,0,45,10,0,75,20,0,15,40,0,false,false,false,false,
1617velv-txno-cmpd2-Q-27,Q-27,55-35 R,10044,4705,0,10577,10992,0,55,10,0,35,10,0,35,15,0,20,0,0,false,false,false,false,
1617velv-txno-cmpd2-Q-28,Q-28,85-155 B,9167,127,0,11097,7172,0,85,35,0,50,0,0,155,85,0,70,0,0,false,false,false,false,
1617velv-txno-cmpd2-SF-1-1,SF-1-1,135-60 R,7172,9010,4745,11097,6566,8130,135,25,0,90,20,0,60,60,0,0,0,0,false,false,false,false,
1617velv-txno-cmpd2-SF-1-2,SF-1-2,190-85 R,7172,9010,4745,11097,6566,8130,190,70,0,100,20,0,85,30,0,15,0,40,false,false,false,false,
1617velv-txno-cmpd2-SF-2-1,SF-2-1,115-195 B,10579,11761,8418,9386,127,4705,115,40,0,35,40,0,195,80,0,95,20,0,false,false,false,false,
1617velv-txno-cmpd2-SF-2-2,SF-2-2,85-65 R,10579,11761,8418,9386,127,4705,85,25,0,60,0,0,65,40,0,25,0,0,false,false,false,false,
1617velv-txno-cmpd2-SF-2-3,SF-2-3,115-170 B,10579,11761,8418,9386,127,4705,115,40,0,35,40,0,170,90,0,80,0,0,false,false,false,false,
1617velv-txno-cmpd2-F-1,F-1,260-210 R,7172,9010,4745,9386,127,4705,260,120,0,100,40,0,210,100,0,70,0,40,false,false,false,false,
1617velv-txno-cmpd2-F-2,F-2,130-125 R,7172,9010,4745,9386,127,4705,130,40,0,70,20,0,125,80,0,35,10,0,false,false,false,false,
