TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-fl-tlcmp,9930,Robo-Knights,1,10,121,150,5,FC,1.00,76.9,67.9,65.9,58.3,41.8,35.4,0.0,0.0,15.5,16.5,3.9,3.2,15.7,12.7,-4.8,-3.2,
1617velv-fl-tlcmp,9779,PIEaters,2,9,185,165,5,WC,0.90,92.2,81.3,88.4,79.6,53.8,47.2,0.0,0.0,34.5,32.1,0.4,0.1,3.5,1.8,0.3,-0.0,
1617velv-fl-tlcmp,9277,HazMat Robotics Explosives,3,9,116,140,5,W1,0.90,43.7,39.0,42.5,36.4,17.1,14.8,0.0,0.0,24.8,20.9,0.9,1.0,1.0,2.3,0.2,0.3,
1617velv-fl-tlcmp,7826,Mini-Moose,4,8,225,150,5,F1,0.80,62.7,59.1,64.2,58.2,25.2,23.9,0.0,0.0,45.4,39.8,-0.8,-0.5,-7.1,-4.2,5.6,5.1,
1617velv-fl-tlcmp,6327,Fetch,5,7,201,70,5,SC,0.70,24.4,25.0,10.2,13.3,6.3,6.9,0.0,0.0,5.0,7.2,-0.2,-0.2,13.3,11.1,0.9,0.6,
1617velv-fl-tlcmp,10050,Raccoon Robotics,6,6,200,165,5,SC,0.60,24.9,28.9,28.8,29.7,15.0,16.0,0.0,0.0,17.8,17.6,-1.2,-0.8,-6.7,-4.0,2.8,3.2,
1617velv-fl-tlcmp,12273,Toxic Fire,7,6,181,140,5,,0.60,40.1,35.9,40.2,34.4,16.8,13.8,0.0,0.0,18.3,17.3,-0.3,-0.2,5.3,5.0,-5.4,-3.4,
1617velv-fl-tlcmp,10650,HazMat Robotics Biohazards,8,6,165,70,5,S1,0.60,29.1,25.0,29.9,24.1,18.3,14.3,0.0,0.0,14.4,13.0,-0.5,-0.3,-3.2,-2.1,2.3,2.9,
1617velv-fl-tlcmp,5937,Renaissance Robotics,9,4,195,95,5,S1,0.40,22.6,25.5,-0.4,7.0,-0.4,4.2,0.0,0.0,13.8,14.4,-0.1,-0.2,9.4,7.1,13.7,11.4,
1617velv-fl-tlcmp,8601,Godly Gears,10,4,145,135,5,,0.40,29.3,28.5,36.6,33.0,9.8,9.9,0.0,0.0,25.0,22.0,-0.5,-0.3,-5.0,-3.1,-2.3,-1.3,
1617velv-fl-tlcmp,3939,Bolts of Steel,11,4,141,70,5,,0.40,1.7,9.1,-4.8,3.8,-10.7,-4.3,0.0,0.0,5.9,7.6,1.6,1.4,4.9,4.4,1.6,0.9,
1617velv-fl-tlcmp,12151,M.A.V. (Mechanic Android Vikings),12,3,165,70,5,,0.30,5.6,11.4,2.1,8.3,-1.3,2.7,0.0,0.0,-1.4,1.9,1.4,1.2,6.8,5.6,-3.4,-2.4,
1617velv-fl-tlcmp,7142,Deceptidogs,13,3,151,80,5,,0.30,-5.1,4.0,-15.2,-3.2,-7.9,-1.9,0.0,0.0,0.7,5.0,0.3,0.1,1.9,0.6,8.3,6.6,
1617velv-fl-tlcmp,6379,Clockwork Mania,14,3,96,70,5,,0.30,-0.4,6.4,4.2,9.9,-4.3,0.4,0.0,0.0,6.4,7.9,0.2,0.0,-2.6,-2.0,-2.0,-1.5,
1617velv-fl-tlcmp,8614,Olympia Robotic Titan,15,2,146,155,5,,0.20,36.8,33.1,46.2,38.4,32.3,26.5,0.0,0.0,10.5,9.8,-0.7,-0.4,-5.3,-2.9,-4.1,-2.4,
1617velv-fl-tlcmp,7579,B.E.A.R.S.,16,2,120,65,5,,0.20,20.0,21.0,-2.6,2.5,-3.4,0.1,0.0,0.0,12.8,12.5,2.2,1.7,8.2,6.6,14.3,11.9,
1617velv-fl-tlcmp,5070,N.U.T.S.,17,0,105,45,5,,0.00,5.6,6.9,-3.0,-1.8,12.9,10.0,0.0,0.0,-3.3,-0.8,-0.6,-0.4,-3.4,-2.0,11.9,10.7,
