TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA0Pk,RA1Pk,BTBeac,BTCent,BTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA0Pk,BA1Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-fl-pb3-Q-1,1,1,1,6568,10743,0,9498,5158,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,3,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,3,0,0,1,0,0,0,0,
1617velv-fl-pb3-Q-2,1,1,2,10205,10206,0,11551,8551,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,1,0,0,0,3,2,0,0,0,0,0,0,
1617velv-fl-pb3-Q-3,1,1,3,9207,11799,0,7625,7509,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,1,0,0,0,0,0,true,1,0,0,1,4,0,0,0,0,0,0,0,
1617velv-fl-pb3-Q-4,1,1,4,6364,6568,0,10745,10206,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,0,1,3,1,0,0,0,0,0,0,0,false,0,0,0,0,1,0,0,0,0,0,0,0,
1617velv-fl-pb3-Q-5,1,1,5,10205,9207,0,11799,5158,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,3,0,0,0,0,0,false,0,0,0,0,4,0,0,0,0,0,0,0,
1617velv-fl-pb3-Q-6,1,1,6,7509,8551,0,6364,9498,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,0,1,4,0,0,0,0,0,0,0,0,true,3,0,0,1,0,0,0,0,0,0,0,0,
1617velv-fl-pb3-Q-7,1,1,7,11551,10745,0,7625,10743,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,1,3,1,0,0,1,0,0,0,0,1,true,0,0,0,1,3,0,0,0,0,0,0,0,
1617velv-fl-pb3-Q-8,1,1,8,9498,10206,0,9207,5158,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,3,4,0,0,3,0,0,0,0,
1617velv-fl-pb3-Q-9,1,1,9,7625,11551,0,7509,6568,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,1,0,0,0,3,0,0,0,0,0,true,0,0,1,3,4,0,0,0,0,0,0,0,
1617velv-fl-pb3-Q-10,1,1,10,6364,10745,0,11799,10205,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,2,0,1,3,1,1,0,0,0,0,0,0,0,true,0,0,1,0,3,0,0,0,0,0,0,0,
1617velv-fl-pb3-Q-11,1,1,11,8551,6568,0,10743,9207,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,2,0,0,0,2,2,0,0,1,0,0,0,0,false,0,0,0,3,1,0,0,0,0,0,1,0,
1617velv-fl-pb3-Q-12,1,1,12,5158,7625,0,6364,11551,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,3,0,0,0,0,0,0,0,0,true,2,0,0,0,1,1,0,1,0,0,0,0,
1617velv-fl-pb3-Q-13,1,1,13,10743,10205,0,7509,10206,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,1,0,0,0,0,0,0,0,0,false,2,0,0,0,3,0,0,0,0,0,0,0,
1617velv-fl-pb3-Q-14,1,1,14,9498,8551,0,11799,10745,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,2,0,0,0,2,2,0,0,0,0,0,0,0,true,0,0,1,3,2,0,0,0,0,0,0,0,
1617velv-fl-pb3-Q-15,1,1,15,6364,9207,0,11551,10743,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,1,0,0,0,0,3,0,0,0,0,0,true,0,0,3,1,4,0,0,0,0,0,0,0,
1617velv-fl-pb3-Q-16,1,1,16,5158,7509,0,10745,8551,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,2,0,1,0,3,0,0,0,0,0,0,0,0,true,1,0,0,0,1,1,0,0,0,0,0,0,
1617velv-fl-pb3-Q-17,1,1,17,7625,10206,0,9498,10205,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,2,0,0,0,0,0,0,0,0,false,1,0,0,0,2,1,0,0,0,0,0,0,
1617velv-fl-pb3-Q-18,1,1,18,11799,7509,0,6568,11551,0,0,0,0,false,false,false,0,0,0,false,false,false,0,1,0,0,1,0,1,0,true,2,0,0,1,4,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,2,0,0,0,0,
