TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-flpg,8908,Robo Mojo,1,12,335,155,6,,
1617velv-flpg,10345,Royal Blue,2,9,370,100,6,,
1617velv-flpg,506,Pandara,3,9,360,130,6,,
1617velv-flpg,7321,Charlotte Surge,4,8,295,100,6,,
1617velv-flpg,409,Aluminati,5,8,245,155,6,,
1617velv-flpg,9762,Radio Active,6,6,345,130,7,,
1617velv-flpg,516,Gears of Fire,7,6,185,115,7,,
1617velv-flpg,6324,Twisted Circuitz,8,5,200,100,6,,
1617velv-flpg,7524,Eisenschrek,9,4,300,75,6,,
1617velv-flpg,7650,The Circuit Breakers,10,4,290,115,6,,
1617velv-flpg,499,NanoFusion,11,4,260,130,6,,
1617velv-flpg,3736,Serious Business,12,4,220,100,6,,
1617velv-flpg,3101,Boom Bots,13,1,315,100,6,,
