TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-flpb2a,11800,TechGarage5,1,8,68,55,5,,
1617velv-flpb2a,11599,Westgate 1,2,8,50,55,5,,
1617velv-flpb2a,11596,Cuda,3,6,76,31,5,,
1617velv-flpb2a,11601,Westgate 3,4,6,72,31,5,,
1617velv-flpb2a,10746,Tech Garage 6,5,6,58,50,5,,
1617velv-flpb2a,11602,Westgate 4,6,6,54,45,5,,
1617velv-flpb2a,11605,Cabana 2,7,6,50,35,5,,
1617velv-flpb2a,10606,Tech Garage,8,6,42,50,5,,
1617velv-flpb2a,11798,TechGarage3,9,6,42,45,5,,
1617velv-flpb2a,11797,TechGarage2,10,6,41,50,5,,
1617velv-flpb2a,11604,Cabana 1,11,4,70,55,5,,
1617velv-flpb2a,11597,Mechanical Owls,12,4,63,31,5,,
1617velv-flpb2a,12228,CATS2,13,4,58,55,5,,
1617velv-flpb2a,12249,Minjas,14,2,52,35,5,,
1617velv-flpb2a,12226,CATS FTC 1,15,2,46,30,5,,
1617velv-flpb2a,11600,Westgate 2,16,0,54,20,5,,
