TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-flphu2,10345,Royal Blue,1,12,206,130,6,,
1617velv-flphu2,3123,Spontaneous Combustion,2,10,124,105,6,,
1617velv-flphu2,3736,Serious Business,3,10,90,100,6,,
1617velv-flphu2,8908,Robo Mojo,4,8,300,110,6,,
1617velv-flphu2,506,Pandara,5,8,275,110,6,,
1617velv-flphu2,3101,Boom Bots,6,6,195,130,6,,
1617velv-flphu2,7650,The Circuit Breakers,7,6,119,90,6,,
1617velv-flphu2,516,Gears of Fire,8,6,78,65,6,,
1617velv-flphu2,409,Aluminati,9,6,63,60,6,,
1617velv-flphu2,11817,< BITS_PLEASE >,10,4,168,95,6,,
1617velv-flphu2,4163,Robo Warriors,11,4,148,106,6,,
1617velv-flphu2,6324,Twisted Circuitz,12,4,115,85,6,,
1617velv-flphu2,7415,Psychobots,13,4,115,61,6,,
1617velv-flphu2,499,NanoFusion,14,4,101,85,6,,
1617velv-flphu2,11706,Robots in Paradise,15,4,56,50,6,,
1617velv-flphu2,7321,Charlotte Surge,16,0,75,40,6,,
