TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-flpg-Q-1,Q-1,75-20 R,6324,7321,0,9762,409,0,75,20,
1617velv-flpg-Q-2,Q-2,70-35 R,506,7524,0,3101,516,0,70,35,
1617velv-flpg-Q-3,Q-3,115-55 R,7650,8908,0,3736,499,0,115,55,
1617velv-flpg-Q-4,Q-4,100-100 T,3101,506,0,10345,6324,0,100,100,
1617velv-flpg-Q-5,Q-5,100-35 R,8908,3736,0,7524,9762,0,100,35,
1617velv-flpg-Q-6,Q-6,15-100 B,516,499,0,10345,409,0,15,100,
1617velv-flpg-Q-7,Q-7,100-65 R,7321,9762,0,7650,3101,0,100,65,
1617velv-flpg-Q-8,Q-8,115-15 R,8908,516,0,499,6324,0,115,15,
1617velv-flpg-Q-9,Q-9,60-80 B,7524,3736,0,7321,10345,0,60,80,
1617velv-flpg-Q-10,Q-10,50-130 B,409,7650,0,506,8908,0,50,130,
1617velv-flpg-Q-11,Q-11,65-35 R,10345,9762,0,516,7321,0,65,35,
1617velv-flpg-Q-12,Q-12,50-25 R,409,6324,0,7524,7650,0,50,25,
1617velv-flpg-Q-13,Q-13,10-130 B,3101,3736,0,506,499,0,10,130,
1617velv-flpg-Q-14,Q-14,25-60 B,516,6324,0,7650,7321,0,25,60,
1617velv-flpg-Q-15,Q-15,90-155 B,3101,10345,0,8908,409,0,90,155,
1617velv-flpg-Q-16,Q-16,75-130 B,7524,499,0,9762,506,0,75,130,
1617velv-flpg-Q-17,Q-17,40-15 R,3736,516,0,6324,3101,0,40,15,
1617velv-flpg-Q-18,Q-18,70-75 B,7650,9762,0,7524,10345,0,70,75,
1617velv-flpg-Q-19,Q-19,90-125 B,506,7321,0,499,8908,0,90,125,
1617velv-flpg-Q-20,Q-20,65-45 R,409,516,0,3736,9762,0,65,45,
