TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-flte1-Q-1,Q-1,11-10 R,11020,9442,0,10050,6327,0,11,10,
1617velv-flte1-Q-2,Q-2,20-40 B,9930,8614,0,6379,9277,0,20,40,
1617velv-flte1-Q-3,Q-3,31-21 R,8601,5070,0,10980,3939,0,31,21,
1617velv-flte1-Q-4,Q-4,60-0 R,9444,7826,0,7142,12273,0,60,0,
1617velv-flte1-Q-5,Q-5,10-15 B,10179,6090,0,7579,11499,0,10,15,
1617velv-flte1-Q-6,Q-6,110-80 R,10650,9277,0,5937,7826,0,110,80,
1617velv-flte1-Q-7,Q-7,40-25 R,6379,6327,0,9444,10179,0,40,25,
1617velv-flte1-Q-8,Q-8,50-20 R,3939,11499,0,8614,7142,0,50,20,
1617velv-flte1-Q-9,Q-9,15-10 R,5937,10980,0,12273,11020,0,15,10,
1617velv-flte1-Q-10,Q-10,45-31 R,8601,10650,0,10050,6090,0,45,31,
1617velv-flte1-Q-11,Q-11,2-75 B,9442,7579,0,9930,5070,0,2,75,
1617velv-flte1-Q-12,Q-12,26-32 B,3939,7142,0,6090,10980,0,26,32,
1617velv-flte1-Q-13,Q-13,65-0 R,6327,5937,0,8614,7579,0,65,0,
1617velv-flte1-Q-14,Q-14,30-40 B,10050,6379,0,12273,5070,0,30,40,
1617velv-flte1-Q-15,Q-15,20-75 B,9444,11020,0,9930,10650,0,20,75,
1617velv-flte1-Q-16,Q-16,26-119 B,10179,8601,0,9442,9277,0,26,119,
1617velv-flte1-Q-17,Q-17,110-10 R,7826,9930,0,11499,10050,0,110,10,
1617velv-flte1-Q-18,Q-18,42-85 B,12273,3939,0,6327,9277,0,42,85,
1617velv-flte1-Q-19,Q-19,30-90 B,6090,8614,0,7826,9442,0,30,90,
1617velv-flte1-Q-20,Q-20,30-60 B,11020,7142,0,10179,5070,0,30,60,
1617velv-flte1-Q-21,Q-21,35-70 B,9444,11499,0,5937,8601,0,35,70,
1617velv-flte1-Q-22,Q-22,25-36 B,10650,6379,0,10980,7579,0,25,36,
1617velv-flte1-Q-23,Q-23,55-40 R,7142,9930,0,8601,6327,0,55,40,
1617velv-flte1-Q-24,Q-24,12-100 B,3939,7579,0,7826,11020,0,12,100,
1617velv-flte1-Q-25,Q-25,40-30 R,10980,10050,0,8614,10179,0,40,30,
1617velv-flte1-Q-26,Q-26,70-40 R,5070,9277,0,9444,6090,0,70,40,
1617velv-flte1-Q-27,Q-27,61-30 R,12273,9442,0,10650,11499,0,61,30,
1617velv-flte1-Q-28,Q-28,45-41 R,5937,3939,0,6379,6090,0,45,41,
