TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-fl-tbta3-Q-1,Q-1,75-20 R,6324,7321,0,9762,409,0,75,20,0,45,10,0,20,0,0,10,10,0,false,false,false,false,
1617velv-fl-tbta3-Q-2,Q-2,70-35 R,506,7524,0,3101,516,0,70,50,0,20,0,0,35,5,0,30,0,0,false,false,false,false,
1617velv-fl-tbta3-Q-3,Q-3,115-55 R,7650,8908,0,3736,499,0,115,25,0,50,0,40,55,0,0,15,40,0,false,false,false,false,
1617velv-fl-tbta3-Q-4,Q-4,100-100 T,3101,506,0,10345,6324,0,100,60,0,40,0,0,100,40,0,60,0,0,false,false,false,false,
1617velv-fl-tbta3-Q-5,Q-5,100-35 R,8908,3736,0,7524,9762,0,100,5,0,55,40,0,35,5,0,30,0,0,false,false,false,false,
1617velv-fl-tbta3-Q-6,Q-6,15-100 B,516,499,0,10345,409,0,15,5,0,10,0,0,100,55,0,45,0,0,false,false,false,false,
1617velv-fl-tbta3-Q-7,Q-7,100-65 R,7321,9762,0,7650,3101,0,100,35,0,25,40,0,65,15,0,40,10,0,false,false,false,false,
1617velv-fl-tbta3-Q-8,Q-8,115-15 R,8908,516,0,499,6324,0,115,40,0,75,0,0,15,5,0,10,0,0,false,false,false,false,
1617velv-fl-tbta3-Q-9,Q-9,60-80 B,7524,3736,0,7321,10345,0,60,10,0,10,40,0,80,30,0,40,10,0,false,false,false,false,
1617velv-fl-tbta3-Q-10,Q-10,50-130 B,409,7650,0,506,8908,0,50,5,0,45,0,0,130,75,0,55,0,0,false,false,false,false,
1617velv-fl-tbta3-Q-11,Q-11,65-35 R,10345,9762,0,516,7321,0,65,15,0,50,0,0,35,15,0,20,0,0,false,false,false,false,
1617velv-fl-tbta3-Q-12,Q-12,50-25 R,409,6324,0,7524,7650,0,50,20,0,30,0,0,25,10,0,15,0,0,false,false,false,false,
1617velv-fl-tbta3-Q-13,Q-13,10-130 B,3101,3736,0,506,499,0,10,0,0,10,0,0,130,90,0,40,0,0,false,false,false,false,
1617velv-fl-tbta3-Q-14,Q-14,25-60 B,516,6324,0,7650,7321,0,25,5,0,20,0,0,60,15,0,35,10,0,false,false,false,false,
1617velv-fl-tbta3-Q-15,Q-15,90-155 B,3101,10345,0,8908,409,0,90,35,0,55,0,0,155,85,0,70,0,0,false,false,false,false,
1617velv-fl-tbta3-Q-16,Q-16,75-130 B,7524,499,0,9762,506,0,75,10,0,55,10,0,130,90,0,0,40,0,false,false,false,false,
1617velv-fl-tbta3-Q-17,Q-17,40-15 R,3736,516,0,6324,3101,0,40,0,0,30,10,0,15,5,0,10,0,0,false,false,false,false,
1617velv-fl-tbta3-Q-18,Q-18,70-75 B,7650,9762,0,7524,10345,0,70,10,0,20,0,40,75,0,0,65,10,0,false,false,false,false,
1617velv-fl-tbta3-Q-19,Q-19,90-125 B,506,7321,0,499,8908,0,90,45,0,35,10,0,125,60,0,65,0,0,false,false,false,false,
1617velv-fl-tbta3-Q-20,Q-20,65-45 R,409,516,0,3736,9762,0,65,25,0,40,0,0,45,5,0,0,40,0,false,true,false,true,
