TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-flmm-Q-1,Q-1,30-20 R,9175,7203,0,7263,3846,0,30,20,
1617velv-flmm-Q-2,Q-2,20-0 R,11619,3073,0,11434,11343,0,20,0,
1617velv-flmm-Q-3,Q-3,4-27 B,2425,11628,0,11429,6433,0,4,27,
1617velv-flmm-Q-4,Q-4,15-10 R,2845,4960,0,4997,4469,0,15,10,
1617velv-flmm-Q-5,Q-5,31-0 R,7017,9175,0,11619,11628,0,31,0,
1617velv-flmm-Q-6,Q-6,45-32 R,4997,6433,0,11343,11429,0,45,32,
1617velv-flmm-Q-7,Q-7,1-12 B,3846,4469,0,3073,7017,0,1,12,
1617velv-flmm-Q-8,Q-8,2-50 B,4960,2425,0,7203,11434,0,2,50,
1617velv-flmm-Q-9,Q-9,40-40 T,2845,11628,0,7263,11619,0,40,40,
1617velv-flmm-Q-10,Q-10,20-25 B,3073,11343,0,4960,7203,0,20,25,
1617velv-flmm-Q-11,Q-11,15-56 B,11434,2845,0,6433,7017,0,15,56,
1617velv-flmm-Q-12,Q-12,52-40 R,9175,4469,0,4997,2425,0,52,40,
1617velv-flmm-Q-13,Q-13,50-20 R,3846,4960,0,7263,11429,0,50,20,
1617velv-flmm-Q-14,Q-14,60-70 B,7203,11619,0,6433,4469,0,60,70,
1617velv-flmm-Q-15,Q-15,20-22 B,11434,4997,0,3846,11628,0,20,22,
1617velv-flmm-Q-16,Q-16,0-41 B,7263,2425,0,11343,7017,0,0,41,
1617velv-flmm-Q-17,Q-17,10-40 B,11429,2845,0,9175,3073,0,10,40,
1617velv-flmm-Q-18,Q-18,0-90 B,11619,4960,0,3846,2425,0,0,90,
1617velv-flmm-Q-19,Q-19,20-10 R,7263,6433,0,3073,4997,0,20,10,
1617velv-flmm-Q-20,Q-20,15-80 B,11429,7203,0,7017,2845,0,15,80,
1617velv-flmm-Q-21,Q-21,25-1 R,11343,4469,0,11628,9175,0,25,1,
1617velv-flmm-Q-22,Q-22,5-65 B,11434,11619,0,7203,4997,0,5,65,
1617velv-flmm-Q-23,Q-23,40-20 R,7017,11628,0,3073,4960,0,40,20,
1617velv-flmm-Q-24,Q-24,25-20 R,7263,4469,0,11434,11429,0,25,20,
1617velv-flmm-Q-25,Q-25,31-40 B,2425,11343,0,2845,3846,0,31,40,
1617velv-flmm-Q-26,Q-26,15-20 B,6433,3073,0,9175,4960,0,15,20,
