TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-flpbl22-Q-1,Q-1,0-71 B,9498,6568,0,7509,5158,0,0,71,
1617velv-flpbl22-Q-2,Q-2,28-65 B,8844,11551,0,6364,10200,0,28,65,
1617velv-flpbl22-Q-3,Q-3,50-10 R,450,10206,0,11799,10744,0,50,10,
1617velv-flpbl22-Q-4,Q-4,65-5 R,10688,11796,0,8551,9207,0,65,5,
1617velv-flpbl22-Q-5,Q-5,30-155 B,7625,10743,0,5257,6364,0,30,155,
1617velv-flpbl22-Q-6,Q-6,35-55 B,9498,8551,0,450,11551,0,35,55,
1617velv-flpbl22-Q-7,Q-7,75-10 R,7625,10200,0,10206,6568,0,75,10,
1617velv-flpbl22-Q-8,Q-8,35-15 R,11799,7509,0,10743,9207,0,35,15,
1617velv-flpbl22-Q-9,Q-9,80-0 R,8844,5257,0,5158,10688,0,80,0,
1617velv-flpbl22-Q-10,Q-10,35-100 B,10744,6364,0,11796,7509,0,35,100,
1617velv-flpbl22-Q-11,Q-11,85-20 R,9207,450,0,7625,5158,0,85,20,
1617velv-flpbl22-Q-12,Q-12,15-35 B,10744,10688,0,10743,10200,0,15,35,
1617velv-flpbl22-Q-13,Q-13,0-81 B,9498,10206,0,11796,8844,0,0,81,
1617velv-flpbl22-Q-14,Q-14,35-120 B,6568,8551,0,11799,5257,0,35,120,
1617velv-flpbl22-Q-15,Q-15,40-60 B,11551,5158,0,11796,10743,0,40,60,
1617velv-flpbl22-Q-16,Q-16,35-30 R,6364,11799,0,10688,9498,0,35,30,
1617velv-flpbl22-Q-17,Q-17,20-20 T,11551,6568,0,9207,10206,0,20,20,
1617velv-flpbl22-Q-18,Q-18,25-25 T,10744,7625,0,8844,8551,0,25,25,
1617velv-flpbl22-Q-19,Q-19,45-50 B,5257,10200,0,450,7509,0,45,50,
1617velv-flpbl22-Q-20,Q-20,36-50 B,5158,8551,0,6364,10206,0,36,50,
1617velv-flpbl22-Q-21,Q-21,75-25 R,7509,10688,0,11551,7625,0,75,25,
1617velv-flpbl22-Q-22,Q-22,65-25 R,5257,9207,0,10744,9498,0,65,25,
1617velv-flpbl22-Q-23,Q-23,50-15 R,450,10743,0,6568,8844,0,50,15,
1617velv-flpbl22-Q-24,Q-24,70-20 R,11796,10200,0,11799,7625,0,70,20,
