TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-flpb1a-Q-1,Q-1,85-10 R,8844,11555,0,6364,10205,0,85,15,0,70,0,0,10,10,0,0,0,0,
1617velv-flpb1a-Q-2,Q-2,17-62 B,11796,7509,0,10200,8754,0,17,0,0,17,0,0,62,30,0,32,0,0,
1617velv-flpb1a-Q-3,Q-3,74-5 R,11799,450,0,10745,10201,0,74,30,0,44,0,0,5,5,0,0,0,0,
1617velv-flpb1a-Q-4,Q-4,5-67 B,10205,11555,0,7509,10200,0,5,5,0,0,0,0,67,10,0,47,10,0,
1617velv-flpb1a-Q-5,Q-5,20-30 B,11796,10745,0,10201,8844,0,20,0,0,20,0,0,30,10,0,20,0,0,
1617velv-flpb1a-Q-6,Q-6,76-75 R,8754,11799,0,450,6364,0,76,65,0,1,10,0,75,25,0,50,0,0,
1617velv-flpb1a-Q-7,Q-7,0-81 B,10201,10205,0,11555,11796,0,0,0,0,0,0,0,81,30,0,51,0,0,
1617velv-flpb1a-Q-8,Q-8,35-40 B,7509,450,0,8844,11799,0,35,25,0,10,0,0,40,10,0,30,0,0,
1617velv-flpb1a-Q-9,Q-9,58-80 B,10200,10745,0,8754,6364,0,58,15,0,43,0,0,80,65,0,5,10,0,
1617velv-flpb1a-Q-10,Q-10,30-55 B,8844,11796,0,11555,11799,0,30,10,0,20,0,0,55,10,0,45,0,0,
1617velv-flpb1a-Q-11,Q-11,31-50 B,10200,10205,0,450,10745,0,31,10,0,21,0,0,50,30,0,20,0,0,
1617velv-flpb1a-Q-12,Q-12,6-119 B,10201,6364,0,8754,7509,0,6,5,0,1,0,0,119,65,0,44,10,0,
1617velv-flpb1a-Q-13,Q-13,51-46 R,10200,11555,0,10745,11799,0,51,20,0,31,0,0,46,15,0,21,10,0,
1617velv-flpb1a-Q-14,Q-14,15-76 B,7509,6364,0,11796,450,0,15,5,0,10,0,0,76,25,0,41,0,10,
1617velv-flpb1a-Q-15,Q-15,61-20 R,8754,10201,0,10205,8844,0,61,30,0,21,10,0,20,10,0,10,0,0,
