TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-flmm,7017,Polk Overdrive,1,12,51,80,6,,
1617velv-flmm,6433,Neutrinos,2,10,136,70,6,,
1617velv-flmm,9175,Warrior Bots,3,10,86,52,6,,
1617velv-flmm,4469,Hydra Beta,4,8,132,70,6,,
1617velv-flmm,7203,KNO3,5,8,122,65,6,,
1617velv-flmm,3846,Maelstrom,6,8,92,90,6,,
1617velv-flmm,4960,Stealth Tigers,7,8,87,50,7,,
1617velv-flmm,2845,Team Duct Tape,8,7,121,80,6,,
1617velv-flmm,3073,Massive D,9,6,76,40,7,,
1617velv-flmm,7263,The Knights of Cavalry,10,5,110,40,6,,
1617velv-flmm,11628,Coding Hope,11,5,85,40,6,,
1617velv-flmm,4997,Masquerade,12,4,117,65,6,,
1617velv-flmm,11343,CDS Patriot Bots,13,4,84,41,6,,
1617velv-flmm,11619,14 Spicy Boiz,14,3,105,60,6,,
1617velv-flmm,11429,The Mechanical Bulls,15,2,101,32,6,,
1617velv-flmm,2425,Hydra Alpha,16,2,77,90,6,,
1617velv-flmm,11434,JagWires,17,2,62,50,6,,
