TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-flsc3,6323,The Pink Team,1,12,280,160,6,,
1617velv-flsc3,4717,Mechromancers,2,10,436,210,6,,
1617velv-flsc3,4227,Metal Morphosis,3,8,510,155,6,,
1617velv-flsc3,12090,DEN IN BLACK,4,8,405,115,6,,
1617velv-flsc3,8996,Pink Fluffy Bunnies,5,8,405,110,6,,
1617velv-flsc3,12413,Crooms Robotics,6,6,346,165,6,,
1617velv-flsc3,11355,Neil Team Six,7,6,325,210,6,,
1617velv-flsc3,9013,Merritt Island Matrix,8,6,280,150,6,,
1617velv-flsc3,11681,BANANAS,9,6,206,150,6,,
1617velv-flsc3,12245,Cobalt,10,6,185,160,6,,
1617velv-flsc3,11499,Pink Pelicans,11,4,325,150,6,,
1617velv-flsc3,10334,Invaders,12,4,245,90,6,,
1617velv-flsc3,7341,F.R.E.N.C.H. F.R.I.E.S.,13,2,290,125,6,,
1617velv-flsc3,8945,Touch-Down!,14,2,280,125,6,,
1617velv-flsc3,8392,Lift-Off!,15,2,246,76,6,,
