TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-flscb,10830,RoboPanthers2000,1,10,277,155,6,,
1617velv-flscb,10087,FatherBoards,2,10,242,140,6,,
1617velv-flscb,11204,Shark-A-Tech,3,10,189,125,6,,
1617velv-flscb,6322,WiredCats,4,8,246,105,6,,
1617velv-flscb,10088,SharkBeta,5,8,237,145,6,,
1617velv-flscb,5125,Raiderbots,6,8,234,120,6,,
1617velv-flscb,9110,WiredCats Junior,7,8,223,145,6,,
1617velv-flscb,9987,EagleBotics Gold,8,8,165,140,6,,
1617velv-flscb,619,Mecha Makos,9,6,370,105,6,,
1617velv-flscb,10022,WiredCats Girls,10,6,257,120,6,,
1617velv-flscb,7318,Phoenix Gears,11,6,247,155,6,,
1617velv-flscb,11650,TechTiger Robotics,12,6,166,120,6,,
1617velv-flscb,10366,WiredCats Future,13,6,156,70,6,,
1617velv-flscb,11199,Forge,14,4,245,105,6,,
1617velv-flscb,10130,Crown Joules,15,4,210,100,6,,
1617velv-flscb,5442,Half LIFE TERRA,16,4,189,80,6,,
1617velv-flscb,3888,Greased Lightning,17,4,182,110,6,,
1617velv-flscb,7029,Bosco's Bots,18,4,162,55,6,,
1617velv-flscb,6321,Robo Raiders,19,4,135,110,6,,
1617velv-flscb,11910,REEF ROBOTICS 2,20,2,196,105,6,,
1617velv-flscb,9986,EagleBotics Navy,21,0,138,40,6,,
