TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-flsflpr-Q-1,Q-1,10-15 B,5442,10022,0,9986,7029,0,10,15,
1617velv-flsflpr-Q-2,Q-2,50-45 R,5125,10366,0,10830,10130,0,50,45,
1617velv-flsflpr-Q-3,Q-3,0-75 B,11199,7318,0,11204,619,0,0,75,
1617velv-flsflpr-Q-4,Q-4,10-130 B,6321,9987,0,10087,10088,0,10,130,
1617velv-flsflpr-Q-5,Q-5,125-20 R,9110,6322,0,3888,11910,0,125,20,
1617velv-flsflpr-Q-6,Q-6,35-70 B,7029,619,0,10087,5125,0,35,70,
1617velv-flsflpr-Q-7,Q-7,35-35 T,11910,10130,0,10088,3888,0,35,35,
1617velv-flsflpr-Q-8,Q-8,20-35 B,9987,11204,0,9986,10830,0,20,35,
1617velv-flsflpr-Q-9,Q-9,65-40 R,9110,6321,0,10366,10022,0,65,40,
1617velv-flsflpr-Q-10,Q-10,50-20 R,6322,11199,0,5442,7318,0,50,20,
1617velv-flsflpr-Q-11,Q-11,35-25 R,9987,10130,0,9110,619,0,35,25,
1617velv-flsflpr-Q-12,Q-12,110-10 R,10087,3888,0,5442,5125,0,110,10,
1617velv-flsflpr-Q-13,Q-13,10-30 B,6321,7029,0,11910,7318,0,10,30,
1617velv-flsflpr-Q-14,Q-14,15-10 R,10366,10088,0,9986,11199,0,15,10,
1617velv-flsflpr-Q-15,Q-15,50-45 R,10830,11204,0,6322,10022,0,50,45,
1617velv-flsflpr-Q-16,Q-16,15-40 B,11199,5442,0,9987,9110,0,15,40,
1617velv-flsflpr-Q-17,Q-17,60-10 R,6322,9986,0,10130,7029,0,60,10,
1617velv-flsflpr-Q-18,Q-18,85-20 R,619,3888,0,10022,6321,0,85,20,
1617velv-flsflpr-Q-19,Q-19,80-20 R,10087,11910,0,10366,11204,0,80,20,
1617velv-flsflpr-Q-20,Q-20,40-30 R,10830,5125,0,10088,7318,0,40,30,
1617velv-flsflpr-Q-21,Q-21,0-60 B,6321,5442,0,10130,11204,0,0,60,
1617velv-flsflpr-Q-22,Q-22,7-70 B,11199,7029,0,10830,3888,0,7,70,
1617velv-flsflpr-Q-23,Q-23,55-140 B,7318,9986,0,9110,10087,0,55,140,
1617velv-flsflpr-Q-24,Q-24,35-20 R,10022,11910,0,5125,9987,0,35,20,
1617velv-flsflpr-Q-25,Q-25,25-65 B,619,10088,0,6322,10366,0,25,65,
1617velv-flsflpr-Q-26,Q-26,80-20 R,10130,10087,0,11199,10022,0,80,20,
1617velv-flsflpr-Q-27,Q-27,25-30 B,5125,9986,0,6321,6322,0,25,30,
1617velv-flsflpr-Q-28,Q-28,60-115 B,11204,10088,0,7029,9110,0,60,115,
1617velv-flsflpr-Q-29,Q-29,30-10 R,7318,3888,0,10366,9987,0,30,10,
1617velv-flsflpr-Q-30,Q-30,60-5 R,619,10830,0,5442,11910,0,60,5,
