TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-flpb3,7509,Blazer Robotics,1,10,165,70,5,,1.00,48.3,43.4,48.9,43.8,25.3,22.0,0.0,0.0,23.2,21.9,-0.4,-0.6,0.2,0.1,-0.8,-0.5,
1617velv-flpb3,6364,Pulsatrix,2,8,200,65,5,,0.80,42.5,37.9,43.0,38.3,32.7,27.3,0.0,0.0,10.0,8.3,0.2,2.5,-0.4,-0.2,-0.1,-0.1,
1617velv-flpb3,8551,Relentless Robotics,3,8,140,65,5,,0.80,34.1,31.8,32.1,30.2,15.8,14.3,0.0,0.0,22.6,19.6,-4.2,-2.1,-0.0,0.0,2.1,1.6,
1617velv-flpb3,5158,T.I.T.A.N.S.,4,7,120,85,5,,0.70,29.6,28.6,29.9,28.7,1.7,2.8,0.0,0.0,24.3,21.2,4.0,4.7,-0.4,-0.2,0.2,0.1,
1617velv-flpb3,9498,Robo Warriors,5,6,115,65,5,,0.60,16.9,18.3,17.1,18.4,11.5,11.4,0.0,0.0,3.7,6.0,1.4,0.7,0.3,0.2,-0.5,-0.3,
1617velv-flpb3,6568,Jedi Knights,6,6,100,60,5,,0.60,7.7,12.0,6.1,10.7,-2.4,1.2,0.0,0.0,5.9,7.8,4.6,3.2,-0.3,-0.2,2.0,1.6,
1617velv-flpb3,9207,Skynet,7,5,120,85,5,,0.50,21.3,22.1,19.3,20.5,-4.2,-1.2,0.0,0.0,-3.9,-0.3,27.4,21.9,2.0,1.6,0.0,0.0,
1617velv-flpb3,11551,Robot Matrix,8,4,190,60,5,,0.40,25.6,25.3,26.3,25.8,5.2,6.4,0.0,0.0,6.9,7.6,13.6,11.4,-0.2,-0.1,-0.6,-0.4,
1617velv-flpb3,7625,Otus,9,4,165,70,5,,0.40,25.4,24.9,25.5,25.0,8.1,8.2,0.0,0.0,10.0,10.8,7.6,6.1,-0.3,-0.2,0.3,0.2,
1617velv-flpb3,11799,Blazers Robotics 2,10,3,150,80,5,,0.30,14.9,16.9,14.9,16.9,5.6,5.8,0.0,0.0,15.4,14.3,-5.9,-3.2,-0.2,-0.2,0.2,0.1,
1617velv-flpb3,10205,Da Man Sowa,11,3,120,40,5,,0.30,15.5,14.9,16.2,15.4,3.0,3.2,0.0,0.0,6.8,6.7,6.5,5.5,-0.8,-0.5,0.1,0.0,
1617velv-flpb3,10745,Tech Garage 5,12,2,170,60,5,,0.20,15.9,16.9,16.1,17.0,11.3,11.2,0.0,0.0,2.5,4.5,1.9,1.0,0.1,0.1,-0.4,-0.2,
1617velv-flpb3,10743,TechGarage 3,13,2,145,70,5,,0.20,15.9,16.3,14.3,14.9,13.1,10.9,0.0,0.0,12.9,11.2,-11.9,-7.5,1.9,1.6,-0.3,-0.2,
1617velv-flpb3,10206,360 Degrees,14,2,50,60,5,,0.20,-6.4,-1.1,-6.8,-1.3,-5.8,-3.0,0.0,0.0,2.8,3.4,-3.4,-1.6,0.1,0.1,0.3,0.1,
