TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA0Pk,RA1Pk,BTBeac,BTCent,BTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA0Pk,BA1Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-fl-pb2b-Q-1,1,1,1,9498,6568,0,7509,5158,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,2,0,1,0,3,0,1,0,0,0,0,0,
1617velv-fl-pb2b-Q-2,1,1,2,8844,11551,0,6364,10200,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,3,0,0,3,1,0,0,0,0,0,true,1,0,0,3,4,0,0,0,0,0,0,0,
1617velv-fl-pb2b-Q-3,1,1,3,450,10206,0,11799,10744,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,4,0,0,0,0,0,0,0,0,true,0,0,1,0,0,0,0,0,0,0,0,0,
1617velv-fl-pb2b-Q-4,1,1,4,10688,11796,0,8551,9207,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,0,1,4,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-fl-pb2b-Q-5,1,1,5,7625,10743,0,5257,6364,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,2,2,0,0,0,0,0,0,1,true,3,0,0,1,2,8,0,1,0,0,0,0,
1617velv-fl-pb2b-Q-6,1,1,6,9498,8551,0,450,11551,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,1,0,0,0,2,0,0,0,0,0,0,0,0,true,1,0,0,1,2,0,0,1,0,0,0,0,
1617velv-fl-pb2b-Q-7,1,1,7,7625,10200,0,10206,6568,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,1,0,0,3,4,3,0,0,0,0,0,0,0,true,0,0,1,0,0,0,0,0,0,0,0,0,
1617velv-fl-pb2b-Q-8,1,1,8,11799,7509,0,10743,9207,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,1,0,1,3,1,0,0,0,0,0,0,0,0,false,0,0,0,1,1,0,0,0,0,0,0,0,
1617velv-fl-pb2b-Q-9,1,1,9,8844,5257,0,5158,10688,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,1,0,0,0,3,5,0,1,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-fl-pb2b-Q-10,1,1,10,10744,6364,0,11796,7509,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,0,3,1,0,0,0,0,0,0,0,0,true,3,0,1,1,3,2,0,0,0,0,0,0,
1617velv-fl-pb2b-Q-11,1,1,11,9207,450,0,7625,5158,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,2,0,0,0,3,0,0,1,0,0,1,0,0,true,0,0,0,0,1,1,0,0,1,0,0,0,
1617velv-fl-pb2b-Q-12,1,1,12,10744,10688,0,10743,10200,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,3,1,0,0,0,0,0,0,0,0,true,0,0,0,0,3,0,0,0,0,0,0,0,
1617velv-fl-pb2b-Q-13,1,1,13,9498,10206,0,11796,8844,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,1,0,1,3,4,2,1,0,0,0,0,0,
1617velv-fl-pb2b-Q-14,1,1,14,6568,8551,0,11799,5257,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,2,3,0,0,0,0,0,0,2,true,1,0,0,3,2,3,0,0,0,0,0,0,
1617velv-fl-pb2b-Q-15,1,1,15,11551,5158,0,11796,10743,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,3,0,0,1,0,0,0,0,0,true,2,0,1,3,1,1,0,0,0,0,0,0,
1617velv-fl-pb2b-Q-16,1,1,16,6364,11799,0,10688,9498,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,0,1,1,0,0,0,0,0,0,0,0,false,0,0,0,0,3,0,0,0,0,0,0,0,
1617velv-fl-pb2b-Q-17,1,1,17,11551,6568,0,9207,10206,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,2,0,0,0,0,0,false,0,0,0,0,2,0,0,0,0,0,0,0,
1617velv-fl-pb2b-Q-18,1,1,18,10744,7625,0,8844,8551,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,3,0,2,0,0,0,0,0,0,0,0,false,0,0,1,0,2,0,0,0,0,0,0,0,
1617velv-fl-pb2b-Q-19,1,1,19,5257,10200,0,450,7509,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,2,5,0,0,0,0,0,0,0,false,2,0,0,0,2,0,0,0,0,0,0,0,
1617velv-fl-pb2b-Q-20,1,1,20,5158,8551,0,6364,10206,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,3,0,1,0,0,0,0,0,0,true,2,0,1,0,1,0,0,0,0,0,0,0,
1617velv-fl-pb2b-Q-21,1,1,21,7509,10688,0,11551,7625,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,2,0,0,0,4,0,0,0,0,0,0,0,0,true,0,0,1,0,0,1,0,1,0,0,0,0,
1617velv-fl-pb2b-Q-22,1,1,22,5257,9207,0,10744,9498,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,2,5,0,2,0,0,0,0,0,false,0,0,3,0,2,0,0,0,0,0,0,0,
1617velv-fl-pb2b-Q-23,1,1,23,450,10743,0,6568,8844,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,1,0,1,0,3,0,0,0,0,0,0,0,0,true,0,0,0,0,1,0,0,0,0,0,0,0,
1617velv-fl-pb2b-Q-24,1,1,24,11796,10200,0,11799,7625,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,1,0,1,0,true,2,0,1,0,3,0,0,0,0,0,0,0,0,false,0,0,0,0,1,2,0,0,0,0,0,0,
