TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-flneflmp2,9944,SATURN,1,11,127,110,6,,
1617velv-flneflmp2,10670,Fatherboards,2,9,113,50,6,,
1617velv-flneflmp2,10013,Master Builders,3,7,129,102,6,,
1617velv-flneflmp2,10497,SwampBots,4,7,117,62,6,,
1617velv-flneflmp2,8797,Oakleaf High School,5,7,113,50,6,,
1617velv-flneflmp2,10168,LJH Gator Techs,6,7,104,62,6,,
1617velv-flneflmp2,12102,Patriot Programmers,7,7,70,47,6,,
1617velv-flneflmp2,10385,RoboTech Warriors,8,7,62,47,6,,
1617velv-flneflmp2,10768,Middleburg High School,9,5,127,110,6,,
1617velv-flneflmp2,9938,Baldwin Middle/Senior,10,5,120,50,6,,
1617velv-flneflmp2,10584,Keystone Heights High School,11,5,115,104,6,,
1617velv-flneflmp2,11774,Palatka High School Robo-Panthers,12,5,85,45,6,,
1617velv-flneflmp2,11263,TechnoMancers,13,5,75,50,6,,
1617velv-flneflmp2,8799,Lake Asbury Junior,14,5,60,50,6,,
1617velv-flneflmp2,11465,Fort White Indibots,15,3,115,40,6,,
1617velv-flneflmp2,8796,Clay,16,1,64,17,6,,
