TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-flt3-Q-1,Q-1,20-65 B,6327,8614,0,10650,5937,0,20,65,
1617velv-flt3-Q-2,Q-2,32-20 R,7142,12151,0,3939,11427,0,32,20,
1617velv-flt3-Q-3,Q-3,65-60 R,9779,10050,0,9930,6090,0,65,60,
1617velv-flt3-Q-4,Q-4,50-23 R,8601,7826,0,12273,7142,0,50,23,
1617velv-flt3-Q-5,Q-5,55-95 B,10050,11427,0,3939,9779,0,55,95,
1617velv-flt3-Q-6,Q-6,40-30 R,12273,6090,0,6327,12151,0,40,30,
1617velv-flt3-Q-7,Q-7,20-80 B,8614,5937,0,9930,8601,0,20,80,
1617velv-flt3-Q-8,Q-8,105-70 R,10650,6327,0,7826,3939,0,105,70,
1617velv-flt3-Q-9,Q-9,75-25 R,9930,9779,0,8601,7142,0,75,25,
1617velv-flt3-Q-10,Q-10,95-30 R,8614,7826,0,12151,6090,0,95,30,
1617velv-flt3-Q-11,Q-11,60-55 R,5937,12273,0,11427,10650,0,60,55,
1617velv-flt3-Q-12,Q-12,90-165 B,10050,9930,0,7826,6327,0,90,165,
1617velv-flt3-Q-13,Q-13,20-40 B,7142,3939,0,6090,5937,0,20,40,
1617velv-flt3-Q-14,Q-14,35-30 R,11427,12273,0,10050,8614,0,35,30,
1617velv-flt3-Q-15,Q-15,10-145 B,8601,12151,0,9779,10650,0,10,145,
1617velv-flt3-Q-16,Q-16,65-21 R,9930,7826,0,8614,3939,0,65,21,
1617velv-flt3-Q-17,Q-17,60-15 R,6327,6090,0,11427,8601,0,60,15,
1617velv-flt3-Q-18,Q-18,45-60 B,12151,10650,0,10050,7142,0,45,60,
1617velv-flt3-Q-19,Q-19,145-150 B,5937,9779,0,12273,7826,0,145,150,
1617velv-flt3-Q-20,Q-20,45-50 B,11427,6090,0,9930,10650,0,45,50,
1617velv-flt3-Q-21,Q-21,40-30 R,5937,8601,0,12151,10050,0,40,30,
1617velv-flt3-Q-22,Q-22,40-25 R,7142,6327,0,9779,8614,0,40,25,
1617velv-flt3-Q-23,Q-23,110-25 R,3939,9930,0,12273,8601,0,110,25,
