TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-flpbl1a,8754,ELEKTRO,1,10,176,119,5,,
1617velv-flpbl1a,11799,Blazers Robotics 2,2,8,191,76,5,,
1617velv-flpbl1a,11555,JEDI KNIGHTS,3,8,91,85,5,,
1617velv-flpbl1a,450,Children of the Swamp,4,6,161,76,5,,
1617velv-flpbl1a,10200,Ninoxide,5,6,157,67,5,,
1617velv-flpbl1a,8844,Skeleton Albifacies,6,6,115,85,5,,
1617velv-flpbl1a,11796,TechGarage 1,7,4,82,81,5,,
1617velv-flpbl1a,7509,Blazer Robotics,8,4,78,119,5,,
1617velv-flpbl1a,10201,Tyton Owls,9,4,51,61,5,,
1617velv-flpbl1a,6364,Pulsatrix,10,2,164,80,5,,
1617velv-flpbl1a,10745,Tech Garage 5,11,2,160,58,5,,
1617velv-flpbl1a,10205,Da Man Sowa,12,0,66,31,5,,
