TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-fl-rkk-Q-1,Q-1,15-165 B,11434,10204,0,7203,8387,0,15,0,0,15,0,0,165,65,0,60,40,0,
1617velv-fl-rkk-Q-2,Q-2,45-10 R,9175,7017,0,7263,11710,0,45,10,0,35,0,0,10,0,0,10,0,0,
1617velv-fl-rkk-Q-3,Q-3,0-35 B,11628,11343,0,4469,11429,0,0,0,0,0,0,0,35,0,0,35,0,0,
1617velv-fl-rkk-Q-4,Q-4,45-65 B,2425,7719,0,2845,4960,0,45,5,0,30,10,0,65,30,0,35,0,0,
1617velv-fl-rkk-Q-5,Q-5,0-62 B,11619,4469,0,11434,7017,0,0,0,0,0,0,0,62,15,0,47,0,0,
1617velv-fl-rkk-Q-6,Q-6,195-40 R,7203,9175,0,2845,11343,0,195,95,0,60,40,0,40,15,0,15,10,0,
1617velv-fl-rkk-Q-7,Q-7,30-15 R,8387,4960,0,7263,11429,0,30,0,0,30,0,0,15,0,0,15,0,0,
1617velv-fl-rkk-Q-8,Q-8,10-40 B,11710,10204,0,2425,11619,0,10,0,0,10,0,0,40,10,0,30,0,0,
1617velv-fl-rkk-Q-9,Q-9,50-5 R,11628,7017,0,7719,8387,0,50,10,0,40,0,0,5,5,0,0,0,0,
1617velv-fl-rkk-Q-10,Q-10,20-75 B,4960,11619,0,4469,11343,0,20,0,0,20,0,0,75,40,0,25,10,0,
1617velv-fl-rkk-Q-11,Q-11,55-50 R,11429,7719,0,9175,10204,0,55,5,0,50,0,0,50,0,0,10,0,40,
1617velv-fl-rkk-Q-12,Q-12,75-22 R,2845,2425,0,7263,11434,0,75,10,0,55,10,0,22,0,0,22,0,0,
1617velv-fl-rkk-Q-13,Q-13,130-30 R,7203,11710,0,11628,4960,0,130,80,0,10,40,0,30,0,0,30,0,0,
1617velv-fl-rkk-Q-14,Q-14,30-40 B,11429,11343,0,2425,7017,0,30,0,0,30,0,0,40,15,0,25,0,0,
1617velv-fl-rkk-Q-15,Q-15,65-150 B,7719,7263,0,11619,7203,0,65,25,0,30,10,0,150,80,0,30,40,0,
1617velv-fl-rkk-Q-16,Q-16,11-40 B,9175,11434,0,11628,10204,0,11,0,0,1,10,0,40,0,0,40,0,0,
1617velv-fl-rkk-Q-17,Q-17,60-20 R,2845,4469,0,11710,8387,0,60,10,0,50,0,0,20,0,0,20,0,0,
1617velv-fl-rkk-Q-18,Q-18,40-15 R,4960,9175,0,11619,11434,0,40,0,0,40,0,0,15,0,0,5,10,0,
1617velv-fl-rkk-Q-19,Q-19,180-40 R,7203,11429,0,11710,4469,0,180,80,0,60,40,0,40,10,0,30,0,0,
1617velv-fl-rkk-Q-20,Q-20,65-40 R,2845,10204,0,7017,11343,0,65,35,0,30,0,0,40,5,0,35,0,0,
1617velv-fl-rkk-Q-21,Q-21,80-30 R,2425,7263,0,7719,11628,0,80,10,0,30,0,40,30,10,0,10,10,0,
1617velv-fl-rkk-Q-22,Q-22,60-180 B,8387,7017,0,7203,4960,0,60,10,0,50,0,0,180,95,0,45,40,0,
1617velv-fl-rkk-Q-23,Q-23,10-48 B,11710,11343,0,11434,7719,0,10,0,0,10,0,0,48,15,0,33,0,0,
1617velv-fl-rkk-Q-24,Q-24,30-62 B,4469,8387,0,2425,9175,0,30,25,0,5,0,0,62,10,0,42,10,0,
1617velv-fl-rkk-Q-25,Q-25,50-45 R,11619,2845,0,11429,11628,0,50,35,0,15,0,0,45,5,0,40,0,0,
1617velv-fl-rkk-Q-26,Q-26,30-20 R,7263,4960,0,10204,4469,0,30,0,0,30,0,0,20,10,0,10,0,0,
1617velv-fl-rkk-SF-1-1,SF-1-1,15-0 R,7203,7719,0,7017,0,0,15,15,0,0,0,0,0,0,0,0,0,0,
1617velv-fl-rkk-SF-1-2,SF-1-2,15-0 R,7203,7719,0,7017,0,0,15,15,0,0,0,0,0,0,0,0,0,0,
1617velv-fl-rkk-SF-2-1,SF-2-1,15-0 R,2845,4960,0,2425,0,0,15,15,0,0,0,0,0,0,0,0,0,0,
1617velv-fl-rkk-SF-2-2,SF-2-2,15-0 R,2845,4960,0,2425,0,0,15,15,0,0,0,0,0,0,0,0,0,0,
1617velv-fl-rkk-F-1,F-1,185-105 R,7203,7719,0,2845,4960,0,185,95,0,50,40,0,105,25,0,40,0,40,
1617velv-fl-rkk-F-2,F-2,155-15 R,7203,7719,0,2845,4960,0,155,95,0,60,0,0,15,5,0,10,0,0,
