TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-flt2,9277,HazMat Robotics Explosives,1,10,208,119,5,,
1617velv-flt2,5070,N.U.T.S.,2,10,123,75,5,,
1617velv-flt2,5937,Renaissance Robotics,3,8,166,80,5,,
1617velv-flt2,7826,Mini-Moose,4,8,132,110,5,,
1617velv-flt2,10980,Cookiebytes,5,8,112,40,5,,
1617velv-flt2,9442,Robo Royalty,6,8,98,119,5,,
1617velv-flt2,9930,Robo-Knights,7,8,92,110,5,,
1617velv-flt2,10650,HazMat Robotics Biohazards,8,6,186,110,5,,
1617velv-flt2,8601,Godly Gears,9,6,153,70,5,,
1617velv-flt2,6327,Fetch,10,6,117,85,5,,
1617velv-flt2,6379,Clockwork Mania,11,4,141,41,5,,
1617velv-flt2,3939,Bolts of Steel,12,4,136,50,5,,
1617velv-flt2,12273,Toxic Fire,13,4,112,61,5,,
1617velv-flt2,11499,Pink Pelicans,14,4,105,50,5,,
1617velv-flt2,11020,Terminators,15,4,82,100,5,,
1617velv-flt2,7579,B.E.A.R.S.,16,4,49,36,5,,
1617velv-flt2,10179,Tech Turtles,17,2,121,60,5,,
1617velv-flt2,9444,FLA Tech 2.0,18,2,120,60,5,,
1617velv-flt2,7142,Deceptidogs,19,2,116,55,5,,
1617velv-flt2,10050,Raccoon Robotics,20,2,111,40,5,,
1617velv-flt2,6090,Rock Star Robotics,21,0,152,41,5,,
1617velv-flt2,8614,Olympia Robotic Titan,22,0,100,30,5,,
