TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-fl-pblcmp,5257,Eagles Robotics Xperience,1,8,335,115,5,SC,0.80,59.8,54.7,60.0,54.9,25.1,23.1,0.0,0.0,32.6,28.6,2.3,3.2,-0.2,-0.2,0.0,0.0,
1617velv-fl-pblcmp,9177,RoboScots,2,8,260,95,5,SC,0.80,51.1,45.3,51.9,45.8,24.5,21.7,0.0,0.0,24.4,21.8,2.5,2.0,-0.3,-0.2,-0.5,-0.3,
1617velv-fl-pblcmp,11555,JEDI KNIGHTS,3,8,230,110,5,S1,0.80,63.0,55.4,63.7,55.9,31.5,27.6,0.0,0.0,29.8,26.2,1.6,1.4,0.1,0.1,-0.9,-0.6,
1617velv-fl-pblcmp,8754,ELEKTRO,4,8,225,110,5,S1,0.80,37.2,38.2,36.9,38.0,20.7,20.9,0.0,0.0,13.5,14.7,3.0,2.5,0.0,0.0,0.3,0.2,
1617velv-fl-pblcmp,450,Children of the Swamp,5,8,215,110,5,WC,0.80,47.5,46.8,45.8,45.4,28.2,27.4,0.0,0.0,13.5,14.4,6.3,5.3,-0.5,-0.3,2.2,1.7,
1617velv-fl-pblcmp,7509,Blazer Robotics,6,6,250,130,5,FC,0.60,44.8,42.6,45.0,42.8,26.3,24.5,0.0,0.0,14.0,13.6,4.8,4.8,-0.4,-0.2,0.2,0.1,
1617velv-fl-pblcmp,9207,Skynet,7,6,240,115,5,F1,0.60,38.3,35.5,38.6,35.7,5.7,6.7,0.0,0.0,0.4,2.2,32.3,26.7,-0.1,-0.1,-0.2,-0.1,
1617velv-fl-pblcmp,11796,TechGarage 1,8,4,290,90,5,W1,0.40,52.5,46.2,53.3,46.7,33.6,28.7,0.0,0.0,18.5,16.9,0.2,0.5,0.2,0.1,-0.9,-0.6,
1617velv-fl-pblcmp,6364,Pulsatrix,9,4,255,70,5,,0.40,14.5,19.7,12.5,18.0,10.3,12.1,0.0,0.0,-3.7,0.0,6.1,5.9,1.8,1.5,0.2,0.1,
1617velv-fl-pblcmp,6568,Jedi Knights,10,4,245,80,5,,0.40,11.3,17.9,9.2,16.2,0.5,5.0,0.0,0.0,10.5,12.0,0.3,0.8,0.1,0.1,2.1,1.7,
1617velv-fl-pblcmp,10200,Ninoxide,11,4,230,90,5,,0.40,27.3,29.0,27.5,29.2,13.6,14.6,0.0,0.0,14.9,14.6,-1.4,-0.4,0.2,0.1,-0.4,-0.3,
1617velv-fl-pblcmp,8551,Relentless Robotics,12,4,195,130,5,,0.40,48.4,43.6,47.1,42.4,35.1,30.8,0.0,0.0,13.6,12.3,-2.2,-1.2,2.0,1.6,-0.7,-0.4,
1617velv-fl-pblcmp,11799,Blazers Robotics 2,13,4,195,95,5,,0.40,9.9,15.8,10.0,15.9,3.2,6.2,0.0,0.0,12.4,12.9,-5.4,-3.2,-0.2,-0.2,0.1,0.1,
1617velv-fl-pblcmp,9497,GEAR GRINDER,14,2,255,70,5,,0.20,19.1,21.9,19.3,22.0,9.9,10.7,0.0,0.0,11.2,12.0,-2.1,-1.0,0.1,0.1,-0.3,-0.2,
1617velv-fl-pblcmp,7625,Otus,15,2,170,80,5,,0.20,4.6,12.1,4.5,12.0,1.6,5.2,0.0,0.0,2.4,4.8,0.9,2.1,-0.3,-0.2,0.4,0.2,
1617velv-fl-pblcmp,10688,ATL Eagles Robotics,16,0,210,75,5,,0.00,11.6,15.0,11.7,15.1,-1.7,1.8,0.0,0.0,10.9,11.2,2.9,2.2,-0.4,-0.3,0.4,0.2,
