TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-fl-pblcmp-Q-1,Q-1,55-75 B,9177,6568,0,5257,8754,0,55,25,0,30,0,0,75,40,0,35,0,0,
1617velv-fl-pblcmp-Q-2,Q-2,35-110 B,11799,7509,0,450,11555,0,35,25,0,10,0,0,110,75,0,35,0,0,
1617velv-fl-pblcmp-Q-3,Q-3,50-45 R,6364,9207,0,10688,9497,0,50,10,0,0,40,0,45,5,0,40,0,0,
1617velv-fl-pblcmp-Q-4,Q-4,35-90 B,8551,7625,0,10200,11796,0,35,30,0,5,0,0,90,45,0,45,0,0,
1617velv-fl-pblcmp-Q-5,Q-5,85-30 R,11555,11799,0,6568,9497,0,85,35,0,50,0,0,30,10,0,20,0,0,
1617velv-fl-pblcmp-Q-6,Q-6,115-65 R,9207,5257,0,450,10200,0,115,35,0,40,40,0,65,45,0,10,10,0,
1617velv-fl-pblcmp-Q-7,Q-7,60-70 B,11796,7625,0,6364,9177,0,60,40,0,20,0,0,70,40,0,20,10,0,
1617velv-fl-pblcmp-Q-8,Q-8,80-35 R,7509,8754,0,10688,8551,0,80,40,0,30,10,0,35,25,0,10,0,0,
1617velv-fl-pblcmp-Q-9,Q-9,70-95 B,11555,9497,0,5257,9177,0,70,30,0,40,0,0,95,40,0,45,10,0,
1617velv-fl-pblcmp-Q-10,Q-10,75-30 R,8754,10200,0,11799,6364,0,75,45,0,30,0,0,30,5,0,15,10,0,
1617velv-fl-pblcmp-Q-11,Q-11,90-60 R,7509,9207,0,11796,6568,0,90,30,0,20,40,0,60,30,0,30,0,0,
1617velv-fl-pblcmp-Q-12,Q-12,105-5 R,450,8551,0,10688,7625,0,105,50,0,45,10,0,5,5,0,0,0,0,
1617velv-fl-pblcmp-Q-13,Q-13,65-50 R,9177,9497,0,7509,10200,0,65,40,0,25,0,0,50,30,0,20,0,0,
1617velv-fl-pblcmp-Q-14,Q-14,75-95 B,10688,11796,0,11799,5257,0,75,40,0,25,10,0,95,35,0,60,0,0,
1617velv-fl-pblcmp-Q-15,Q-15,80-60 R,6568,450,0,8551,6364,0,80,30,0,40,10,0,60,50,0,0,0,10,
1617velv-fl-pblcmp-Q-16,Q-16,110-45 R,11555,8754,0,9207,7625,0,110,45,0,55,10,0,45,5,0,0,40,0,
1617velv-fl-pblcmp-Q-17,Q-17,70-130 B,6364,5257,0,7509,8551,0,70,40,0,30,0,0,130,85,0,45,0,0,
1617velv-fl-pblcmp-Q-18,Q-18,80-60 R,11796,450,0,8754,9497,0,80,55,0,25,0,0,60,40,0,20,0,0,
1617velv-fl-pblcmp-Q-19,Q-19,50-65 B,10200,10688,0,6568,11555,0,50,10,0,40,0,0,65,35,0,30,0,0,
1617velv-fl-pblcmp-Q-20,Q-20,80-25 R,7625,9177,0,9207,11799,0,80,25,0,55,0,0,25,15,0,0,10,0,
1617velv-fl-pblcmp-SF-1-1,SF-1-1,60-65 B,5257,8754,0,7509,9207,0,60,25,0,35,0,0,65,25,0,30,10,0,
1617velv-fl-pblcmp-SF-2-1,SF-2-1,100-100 T,9177,11555,0,450,11796,0,100,45,0,55,0,0,100,60,0,30,10,0,
1617velv-fl-pblcmp-SF-1-2,SF-1-2,65-105 B,5257,8754,0,7509,9207,0,65,40,0,15,0,10,105,25,0,40,0,40,
1617velv-fl-pblcmp-SF-2-2,SF-2-2,101-85 R,9177,11555,0,450,11796,0,101,50,0,41,10,0,85,30,0,45,10,0,
1617velv-fl-pblcmp-SF-2-3,SF-2-3,90-105 B,9177,11555,0,450,11796,0,90,35,0,55,0,0,105,60,0,35,10,0,
1617velv-fl-pblcmp-SF-2-4,SF-2-4,60-80 B,9177,11555,0,450,11796,0,60,5,0,55,0,0,80,25,0,45,10,0,
1617velv-fl-pblcmp-F-1,F-1,45-45 T,7509,9207,0,450,11796,0,45,5,0,30,10,0,45,25,0,20,0,0,
1617velv-fl-pblcmp-F-2,F-2,50-45 R,7509,9207,0,450,11796,0,50,10,0,30,10,0,45,35,0,0,10,0,
1617velv-fl-pblcmp-F-3,F-3,55-60 B,7509,9207,0,450,11796,0,55,25,0,20,10,0,60,30,0,30,0,0,
1617velv-fl-pblcmp-F-4,F-4,25-90 B,7509,9207,0,450,11796,0,25,5,0,10,10,0,90,45,0,35,10,0,
