TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-flpbl21-Q-1,Q-1,1-45 B,11797,11597,0,11602,10606,0,1,45,
1617velv-flpbl21-Q-2,Q-2,5-35 B,11600,12249,0,11605,11599,0,5,35,
1617velv-flpbl21-Q-3,Q-3,22-31 B,11596,10746,0,11601,11800,0,22,31,
1617velv-flpbl21-Q-4,Q-4,10-45 B,12226,12228,0,11604,11798,0,10,45,
1617velv-flpbl21-Q-5,Q-5,25-20 R,11601,11597,0,11797,11600,0,25,20,
1617velv-flpbl21-Q-6,Q-6,30-31 B,10606,11604,0,11605,11596,0,30,31,
1617velv-flpbl21-Q-7,Q-7,40-10 R,10746,11599,0,12228,11798,0,40,10,
1617velv-flpbl21-Q-8,Q-8,25-15 R,11602,11800,0,12249,12226,0,25,15,
1617velv-flpbl21-Q-9,Q-9,15-31 B,11605,11604,0,10746,11597,0,15,31,
1617velv-flpbl21-Q-10,Q-10,20-10 R,11797,11596,0,11599,12226,0,20,10,
1617velv-flpbl21-Q-11,Q-11,30-10 R,11798,11601,0,12249,10606,0,30,10,
1617velv-flpbl21-Q-12,Q-12,55-16 R,12228,11800,0,11600,11602,0,55,16,
1617velv-flpbl21-Q-13,Q-13,10-50 B,10746,12249,0,11797,10606,0,10,50,
1617velv-flpbl21-Q-14,Q-14,30-10 R,11605,12226,0,12228,11601,0,30,10,
1617velv-flpbl21-Q-15,Q-15,30-12 R,11596,11602,0,11600,11798,0,30,12,
1617velv-flpbl21-Q-16,Q-16,35-15 R,11800,11599,0,11604,11597,0,35,15,
1617velv-flpbl21-Q-17,Q-17,1-50 B,12226,11600,0,10606,10746,0,1,50,
1617velv-flpbl21-Q-18,Q-18,35-12 R,12249,12228,0,11596,11597,0,35,12,
1617velv-flpbl21-Q-19,Q-19,40-0 R,11797,11798,0,11605,11800,0,40,0,
1617velv-flpbl21-Q-20,Q-20,10-55 B,11601,11602,0,11599,11604,0,10,55,
