TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-fl-nemp2,9944,SATURN,1,11,77,110,6,,0.92,57.0,49.7,51.3,44.4,33.3,28.4,0.0,0.0,25.0,21.9,1.0,0.9,-2.3,-1.7,8.0,6.8,
1617velv-fl-nemp2,10670,Fatherboards,2,9,113,50,6,,0.75,26.6,23.3,32.1,27.0,8.2,6.5,0.0,0.0,20.0,17.6,1.9,1.6,-3.6,-2.5,-1.9,-1.3,
1617velv-fl-nemp2,10497,SwampBots,3,7,117,62,6,,0.58,21.4,19.6,25.1,22.1,14.3,12.4,0.0,0.0,9.0,8.4,-0.3,-0.2,-1.7,-1.2,-2.0,-1.4,
1617velv-fl-nemp2,10168,LJH Gator Techs,4,7,104,62,6,,0.58,16.4,16.0,15.4,15.5,1.6,2.2,0.0,0.0,14.7,13.8,-0.7,-0.5,0.7,0.4,0.2,-0.0,
1617velv-fl-nemp2,10013,Master Builders,5,7,89,102,6,,0.58,30.2,27.6,24.5,22.7,11.5,10.5,0.0,0.0,11.8,11.0,0.9,0.8,6.1,5.2,-0.3,-0.4,
1617velv-fl-nemp2,8797,Oakleaf High School,6,7,63,50,6,,0.58,12.7,14.2,3.8,6.7,-2.5,-0.7,0.0,0.0,13.4,13.4,-0.8,-0.5,2.5,1.9,6.4,5.4,
1617velv-fl-nemp2,10385,RoboTech Warriors,7,7,62,47,6,,0.58,5.2,7.8,11.0,11.9,-1.4,0.1,0.0,0.0,10.5,10.4,-0.2,-0.2,-3.7,-2.7,-2.1,-1.5,
1617velv-fl-nemp2,12102,Patriot Programmers,8,7,30,47,6,,0.58,20.7,17.7,14.1,12.1,5.7,4.5,0.0,0.0,15.2,13.3,0.0,0.0,-0.2,-0.3,6.8,5.7,
1617velv-fl-nemp2,10768,Middleburg High School,9,5,117,110,6,,0.42,15.3,16.4,16.3,16.8,8.9,9.0,0.0,0.0,3.9,5.1,3.4,2.8,-0.9,-0.6,-0.1,0.1,
1617velv-fl-nemp2,10584,Keystone Heights High School,10,5,75,104,6,,0.42,9.7,11.9,1.7,5.4,4.4,5.7,0.0,0.0,4.5,5.7,-0.4,-0.3,1.3,0.7,6.8,5.6,
1617velv-fl-nemp2,11263,TechnoMancers,11,5,75,50,6,,0.42,-3.9,1.1,0.3,4.1,-2.4,-0.2,0.0,0.0,-0.3,1.9,1.1,1.0,-2.3,-1.8,-1.8,-1.4,
1617velv-fl-nemp2,11774,Palatka High School Robo-Panthers,12,5,75,45,6,,0.42,10.6,9.6,11.1,9.6,6.2,5.3,0.0,0.0,3.5,3.3,0.2,0.1,0.8,0.8,-1.3,-1.0,
1617velv-fl-nemp2,8799,Lake Asbury Junior,13,5,60,50,6,,0.42,7.6,8.4,9.8,9.9,3.3,3.2,0.0,0.0,4.8,5.4,0.1,0.1,-0.7,-0.5,-1.6,-1.2,
1617velv-fl-nemp2,9938,Baldwin Middle/Senior,14,5,40,50,6,,0.42,11.3,12.3,-1.7,1.2,-5.8,-3.8,0.0,0.0,4.5,5.3,-0.8,-0.6,13.3,11.2,-0.3,-0.3,
1617velv-fl-nemp2,11465,Fort White Indibots,15,3,75,40,6,,0.25,4.0,6.4,-2.0,1.3,0.5,1.4,0.0,0.0,-2.1,-0.0,-0.2,-0.1,5.8,4.9,0.1,-0.0,
1617velv-fl-nemp2,8796,Clay,16,1,64,17,6,,0.08,-2.7,-0.2,-0.8,1.1,-1.7,-0.7,0.0,0.0,-0.4,0.8,-0.4,-0.3,-0.2,-0.1,-1.8,-1.3,
