TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-flrkk,7203,KNO3,1,12,250,195,6,WC,
1617velv-flrkk,2845,Team Duct Tape,2,10,212,75,6,FC,
1617velv-flrkk,4960,Stealth Tigers,3,10,185,180,6,F1,
1617velv-flrkk,2425,Hydra Alpha,4,10,167,80,6,SC,
1617velv-flrkk,7017,Polk Overdrive,5,8,145,62,6,SC,
1617velv-flrkk,9175,Warrior Bots,6,8,116,195,6,,
1617velv-flrkk,11619,14 Spicy Boiz,7,6,155,150,6,,
1617velv-flrkk,11429,The Mechanical Bulls,8,6,140,180,6,,
1617velv-flrkk,7719,Team RISE,9,4,165,65,6,W1,
1617velv-flrkk,7263,The Knights of Cavalry,10,4,162,80,6,,
1617velv-flrkk,8387,Biohazardous,11,4,145,165,6,,
1617velv-flrkk,11628,Coding Hope,12,4,121,50,6,,
1617velv-flrkk,4469,Hydra Beta,13,4,110,60,6,,
1617velv-flrkk,10204,Robotic Bacon Eating Narwhals,14,4,106,65,6,,
1617velv-flrkk,11434,JagWires,15,4,73,62,6,,
1617velv-flrkk,11343,CDS Patriot Bots,16,2,140,75,6,,
1617velv-flrkk,11710,RoboRaiders,17,2,120,130,6,,
