TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-flnemp2,9944,SATURN,1,11,77,110,6,,
1617velv-flnemp2,10670,Fatherboards,2,9,113,50,6,,
1617velv-flnemp2,10497,SwampBots,3,7,117,62,6,,
1617velv-flnemp2,10168,LJH Gator Techs,4,7,104,62,6,,
1617velv-flnemp2,10013,Master Builders,5,7,89,102,6,,
1617velv-flnemp2,8797,Oakleaf High School,6,7,63,50,6,,
1617velv-flnemp2,10385,RoboTech Warriors,7,7,62,47,6,,
1617velv-flnemp2,12102,Patriot Programmers,8,7,30,47,6,,
1617velv-flnemp2,10768,Middleburg High School,9,5,117,110,6,,
1617velv-flnemp2,10584,Keystone Heights High School,10,5,75,104,6,,
1617velv-flnemp2,11263,TechnoMancers,11,5,75,50,6,,
1617velv-flnemp2,11774,Palatka High School Robo-Panthers,12,5,75,45,6,,
1617velv-flnemp2,8799,Lake Asbury Junior,13,5,60,50,6,,
1617velv-flnemp2,9938,Baldwin Middle/Senior,14,5,40,50,6,,
1617velv-flnemp2,11465,Fort White Indibots,15,3,75,40,6,,
1617velv-flnemp2,8796,Clay,16,1,64,17,6,,
