TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-vt-cmp,8644,The Brainstormers,1,10,352,230,5,WC,1.00,151.8,126.9,138.6,116.7,50.3,42.0,0.0,0.0,58.1,50.3,30.6,24.8,12.8,9.7,0.3,0.5,
1617velv-vt-cmp,8526,Aluminum Avian Antics,2,10,242,125,5,SC,1.00,64.0,58.2,40.4,38.3,33.3,29.0,0.0,0.0,11.8,12.7,5.9,5.2,12.9,11.3,10.6,8.6,
1617velv-vt-cmp,6567,Roboraiders,3,8,281,125,5,FC,0.80,67.4,60.6,46.5,43.9,25.6,24.7,0.0,0.0,6.7,7.7,18.8,15.4,16.3,12.7,4.6,3.9,
1617velv-vt-cmp,207,Critical Mass,4,8,275,135,5,W1,0.80,84.9,72.6,79.2,69.4,51.7,44.6,0.0,0.0,23.8,21.9,4.5,3.3,4.7,2.9,1.0,0.4,
1617velv-vt-cmp,8304,Wired Cats,5,8,213,190,5,SC,0.80,29.7,35.6,35.8,38.6,19.6,20.6,0.0,0.0,12.5,13.9,1.6,2.7,-4.0,-1.8,-2.1,-1.2,
1617velv-vt-cmp,6337,Metal Marauders,6,8,211,105,5,S2,0.80,26.2,28.2,30.9,31.2,15.9,15.9,0.0,0.0,6.4,7.2,7.6,7.5,-3.7,-2.6,-0.9,-0.5,
1617velv-vt-cmp,8397,Beta,7,8,205,155,5,S1,0.80,55.4,53.3,58.0,53.8,35.3,31.9,0.0,0.0,16.5,16.6,7.3,6.7,-3.7,-1.9,1.1,1.4,
1617velv-vt-cmp,9620,R.O.U.S.'s (Robots of Unusual Size),8,8,192,195,5,,0.80,41.7,45.0,48.4,48.2,18.5,18.7,0.0,0.0,23.3,23.5,3.3,3.8,-3.5,-1.1,-3.3,-2.2,
1617velv-vt-cmp,6731,Ringers,9,8,142,130,5,,0.80,22.4,25.4,22.5,24.9,3.9,7.6,0.0,0.0,20.8,18.9,-3.3,-2.3,1.1,1.1,-1.2,-0.6,
1617velv-vt-cmp,652,Titanium Riot,10,8,113,85,5,F2,0.80,38.1,38.2,38.4,37.4,14.9,15.1,0.0,0.0,23.6,22.0,-3.9,-2.4,3.6,3.5,-3.9,-2.6,
1617velv-vt-cmp,8527,Bond Bots,11,6,296,230,5,,0.60,57.6,56.1,33.6,34.7,10.2,11.3,0.0,0.0,31.7,28.9,6.7,7.0,9.1,8.9,14.9,12.6,
1617velv-vt-cmp,40,HAX Robotics,12,6,260,165,5,F1,0.60,60.6,57.3,61.0,55.2,26.4,24.2,0.0,0.0,35.9,31.7,-0.6,0.6,-1.2,0.7,0.7,1.3,
1617velv-vt-cmp,8863,Precision Cut-Ups,13,6,131,155,5,,0.60,26.0,28.5,16.9,20.4,1.9,4.9,0.0,0.0,11.2,12.3,3.1,2.9,9.9,8.3,-0.8,-0.2,
1617velv-vt-cmp,10213,Robo-Raptors,14,5,230,115,5,,0.50,42.0,37.3,28.5,27.4,21.2,18.6,0.0,0.0,18.2,18.2,-0.6,-0.8,3.1,1.3,10.3,8.7,
1617velv-vt-cmp,4946,Robo Raiders,15,5,165,130,5,,0.50,10.8,18.1,15.1,19.3,7.0,10.2,0.0,0.0,11.4,12.0,-3.6,-2.0,-4.1,-2.2,-0.3,1.0,
1617velv-vt-cmp,4531,Cross-Wired,16,5,161,65,5,,0.50,19.5,18.1,20.0,19.1,8.3,7.9,0.0,0.0,10.0,10.2,-2.0,-1.6,3.2,1.5,-3.7,-2.5,
1617velv-vt-cmp,1,Team Unlimited,17,4,276,100,5,W2,0.40,26.5,27.4,30.3,29.5,11.9,12.6,0.0,0.0,13.5,13.5,2.7,2.2,-1.6,-1.0,-2.2,-1.1,
1617velv-vt-cmp,3397,Essex Robotics,18,4,265,165,5,S2,0.40,33.8,32.8,29.2,29.8,22.8,21.5,0.0,0.0,10.7,11.4,-1.5,-1.3,1.9,1.0,2.7,1.9,
1617velv-vt-cmp,9622,TechRaiders,19,4,211,110,5,,0.40,12.5,20.8,17.7,22.3,15.4,16.4,0.0,0.0,4.6,7.4,-4.8,-2.7,-2.8,-0.3,-2.4,-1.2,
1617velv-vt-cmp,10730,Bulldog Robotics,20,4,207,110,5,,0.40,20.8,21.2,3.3,7.6,3.7,5.6,0.0,0.0,11.2,11.6,-1.1,-0.9,7.1,4.8,10.5,8.8,
1617velv-vt-cmp,5017,RoboEpic,21,4,197,80,5,,0.40,30.9,31.5,20.3,22.0,3.8,5.9,0.0,0.0,27.8,24.7,1.4,1.5,-2.0,-0.7,12.6,10.2,
1617velv-vt-cmp,3351,AvengeBots,22,4,180,80,5,,0.40,34.9,32.3,36.0,31.8,17.3,14.7,0.0,0.0,11.6,12.3,6.1,4.4,-0.1,0.8,-1.0,-0.3,
1617velv-vt-cmp,3694,Techtonics,23,4,169,105,5,,0.40,-3.0,8.8,-2.5,8.1,-8.3,-1.9,0.0,0.0,12.7,13.7,-6.7,-3.6,-0.8,0.4,0.2,0.2,
1617velv-vt-cmp,7418,Batteries Not Included,24,3,167,55,5,,0.30,4.9,10.8,12.7,14.3,11.0,10.3,0.0,0.0,2.8,4.8,-2.2,-0.8,-6.7,-3.6,-1.1,0.1,
1617velv-vt-cmp,9721,Green Mountain Gears,25,2,276,166,5,,0.20,1.1,13.2,7.6,16.1,-1.6,3.3,0.0,0.0,5.4,9.0,2.3,3.1,-5.0,-2.4,-1.5,-0.5,
1617velv-vt-cmp,5741,CVU RoboHawks,26,2,256,91,5,,0.20,12.0,17.5,17.2,20.9,12.3,13.0,0.0,0.0,-5.4,0.1,6.5,5.7,-1.5,-1.3,-3.8,-2.1,
1617velv-vt-cmp,36,Wyverns,27,2,203,80,5,,0.20,22.6,22.5,12.8,14.6,6.3,6.8,0.0,0.0,17.4,15.8,-1.9,-0.7,0.8,0.4,9.0,7.5,
1617velv-vt-cmp,10899,Mansfield Mechanics,28,2,186,75,5,,0.20,21.9,22.1,13.6,16.6,-9.1,-4.0,0.0,0.0,25.3,22.6,-0.2,-0.4,6.0,3.8,2.4,1.7,
1617velv-vt-cmp,6966,Bat Bots,29,2,166,60,5,,0.20,18.7,19.0,19.2,18.2,4.3,4.1,0.0,0.0,9.8,11.3,3.2,2.2,1.5,1.3,-1.9,-0.4,
1617velv-vt-cmp,11083,Quantum Ghosts,30,2,116,70,5,,0.20,7.9,10.2,3.5,5.9,12.4,10.5,0.0,0.0,-10.3,-5.2,1.3,0.7,4.5,4.1,-0.2,0.2,
1617velv-vt-cmp,6955,RO Bo Vines,31,0,239,91,5,S1,0.00,45.7,37.1,39.1,32.6,21.9,18.8,0.0,0.0,16.4,13.2,2.3,1.5,5.1,3.6,1.5,0.9,
1617velv-vt-cmp,12484,,32,0,145,35,5,,0.00,13.7,15.1,1.1,4.9,1.6,3.3,0.0,0.0,5.7,6.8,5.3,4.2,1.0,0.8,11.6,9.4,
