TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-ma-tl-Q-1,Q-1,65-20 R,3057,7571,0,11473,8681,0,65,45,0,20,0,0,20,0,0,20,0,0,false,false,false,false,
1617velv-ma-tl-Q-2,Q-2,50-0 R,8227,5273,0,4410,8470,0,50,10,0,40,0,0,0,0,0,0,0,0,false,false,false,false,
1617velv-ma-tl-Q-3,Q-3,10-45 B,10331,12195,0,11723,8245,0,10,0,0,10,0,0,45,25,0,20,0,0,false,false,false,false,
1617velv-ma-tl-Q-4,Q-4,0-45 B,9237,11460,0,5060,133,0,0,0,0,0,0,0,45,0,0,45,0,0,false,false,false,false,
1617velv-ma-tl-Q-5,Q-5,210-0 R,6055,9725,0,11765,10507,0,210,70,0,100,40,0,0,0,0,0,0,0,false,false,false,false,
1617velv-ma-tl-Q-6,Q-6,40-40 T,9237,10331,0,9867,5273,0,40,0,0,40,0,0,40,40,0,0,0,0,false,false,false,false,
1617velv-ma-tl-Q-7,Q-7,45-70 B,11723,10507,0,7571,8227,0,45,10,0,35,0,0,70,0,0,10,20,40,false,false,false,false,
1617velv-ma-tl-Q-8,Q-8,85-145 B,8245,8681,0,6055,11460,0,85,30,0,55,0,0,145,70,0,35,40,0,false,false,false,false,
1617velv-ma-tl-Q-9,Q-9,5-50 B,133,8470,0,12195,3057,0,5,5,0,0,0,0,50,10,0,40,0,0,false,false,false,false,
1617velv-ma-tl-Q-10,Q-10,145-0 R,4410,9867,0,9725,5060,0,145,80,0,65,0,0,0,0,0,0,0,0,false,false,false,false,
1617velv-ma-tl-Q-11,Q-11,35-30 R,11765,5273,0,11473,11723,0,35,10,0,25,0,0,30,0,0,30,0,0,false,false,false,false,
1617velv-ma-tl-Q-12,Q-12,40-0 R,8245,10507,0,4410,9237,0,40,0,0,40,0,0,0,0,0,0,0,0,true,false,true,false,
1617velv-ma-tl-Q-13,Q-13,45-65 B,7571,11765,0,11460,3057,0,45,15,0,20,10,0,65,20,0,45,0,0,true,false,false,false,
1617velv-ma-tl-Q-14,Q-14,20-105 B,5060,8470,0,6055,11473,0,20,0,0,20,0,0,105,40,0,65,0,0,false,false,false,false,
1617velv-ma-tl-Q-15,Q-15,225-10 R,8681,133,0,9725,10331,0,225,65,0,60,0,100,10,0,0,10,0,0,false,false,false,false,
1617velv-ma-tl-Q-16,Q-16,125-185 B,9867,12195,0,8227,6055,0,125,65,0,60,0,0,185,100,0,45,40,0,false,false,false,false,
1617velv-ma-tl-Q-17,Q-17,45-80 B,9237,11723,0,8470,8681,0,45,15,0,30,0,0,80,45,0,35,0,0,false,false,false,false,
1617velv-ma-tl-Q-18,Q-18,35-45 B,7571,5060,0,11765,10331,0,35,0,0,15,20,0,45,5,0,40,0,0,false,false,false,false,
1617velv-ma-tl-Q-19,Q-19,65-75 B,9867,11473,0,133,10507,0,65,20,0,45,0,0,75,60,0,15,0,0,false,false,false,false,
1617velv-ma-tl-Q-20,Q-20,30-10 R,8227,3057,0,8245,9725,0,30,0,0,30,0,0,10,0,0,10,0,0,false,false,false,false,
1617velv-ma-tl-Q-21,Q-21,45-45 T,11460,12195,0,5273,4410,0,45,20,0,25,0,0,45,15,0,30,0,0,false,false,false,false,
1617velv-ma-tl-Q-22,Q-22,20-20 T,11765,8245,0,9867,8470,0,20,0,0,20,0,0,20,0,0,20,0,0,false,false,false,false,
1617velv-ma-tl-Q-23,Q-23,150-41 R,11723,6055,0,4410,3057,0,150,70,0,80,0,0,41,20,0,21,0,0,false,false,false,false,
1617velv-ma-tl-Q-24,Q-24,50-35 R,9725,7571,0,12195,9237,0,50,15,0,15,20,0,35,5,0,30,0,0,false,false,false,false,
1617velv-ma-tl-Q-25,Q-25,35-65 B,11473,8227,0,10331,11460,0,35,5,0,30,0,0,65,25,0,0,0,40,false,false,false,false,
1617velv-ma-tl-Q-26,Q-26,100-55 R,8681,5060,0,10507,5273,0,100,75,0,25,0,0,55,10,0,45,0,0,false,false,false,false,
1617velv-ma-tl-Q-27,Q-27,65-40 R,133,4410,0,8245,7571,0,65,50,0,15,0,0,40,5,0,35,0,0,false,false,false,false,
1617velv-ma-tl-SF-1-1,SF-1-1,195-40 R,6055,8681,10331,11460,5273,11765,195,100,0,55,40,0,40,5,0,35,0,0,false,false,false,false,
1617velv-ma-tl-SF-1-2,SF-1-2,215-40 R,6055,8681,10331,11460,5273,11765,215,100,0,75,40,0,40,5,0,35,0,0,false,false,false,false,
1617velv-ma-tl-SF-2-1,SF-2-1,55-70 B,8227,7571,8245,3057,133,12195,55,15,0,40,0,0,70,60,0,10,0,0,false,false,false,false,
1617velv-ma-tl-SF-2-2,SF-2-2,35-30 R,8227,7571,8245,3057,133,12195,35,10,0,25,0,0,30,10,0,20,0,0,false,false,false,false,
1617velv-ma-tl-SF-2-3,SF-2-3,55-40 R,8227,7571,8245,3057,133,12195,55,15,0,20,20,0,40,10,0,30,0,0,false,false,false,false,
1617velv-ma-tl-F-1,F-1,260-20 R,6055,8681,10331,8227,7571,8245,260,100,0,120,40,0,20,0,0,20,0,0,false,false,false,false,
1617velv-ma-tl-F-2,F-2,165-65 R,6055,8681,10331,8227,7571,8245,165,70,0,95,0,0,65,15,0,10,0,40,false,false,false,false,
