TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-maan,9480,Duct Tape Dynasty,1,10,245,185,5,FC,
1617velv-maan,9797,Eagle Empire,2,10,184,145,5,F1,
1617velv-maan,4029,2 Bits and a Byte,3,10,121,255,5,WC,
1617velv-maan,8644,The Brainstormers,4,8,341,185,5,W1,
1617velv-maan,3737,Hank's Tanks,5,6,178,105,5,SC,
1617velv-maan,3085,Higgs Bots,6,6,145,110,5,SC,
1617velv-maan,8470,Team Technado,7,4,296,140,5,,
1617velv-maan,7245,Big Green,8,4,195,65,5,,
1617velv-maan,5436,Aluminum Cobblers,9,4,131,95,5,S1,
1617velv-maan,11473,Oxford High School,10,4,116,110,5,,
1617velv-maan,839,The Velocity Raptors,11,4,115,75,5,,
1617velv-maan,1,Team Unlimited,12,4,114,80,5,,
1617velv-maan,10560,Robo Hawks,13,4,75,60,5,,
1617velv-maan,8379,The Parity Bits,14,2,305,105,5,S1,
1617velv-maan,11251,Lexington Legoheads,15,2,127,55,5,,
1617velv-maan,7297,LiMITless,16,2,74,85,5,,
1617velv-maan,7571,Alumineers,17,0,161,65,5,,
