TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA0Pk,RA1Pk,BTBeac,BTCent,BTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA0Pk,BA1Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-ma-an-Q-1,1,1,1,10560,11251,0,8379,7297,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0,0,0,0,4,3,0,0,0,0,0,0,
1617velv-ma-an-Q-2,1,1,2,7245,11473,0,8470,4029,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,1,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,3,2,0,0,0,0,0,0,
1617velv-ma-an-Q-3,1,1,3,9480,9797,0,839,5436,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,1,2,0,0,0,0,3,1,0,FALSE,0,0,0,0,3,0,0,0,3,1,0,0,
1617velv-ma-an-Q-4,1,1,4,8644,3085,0,7571,1,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,2,0,0,0,1,9,0,0,0,0,0,0,0,FALSE,0,0,0,0,1,4,0,1,0,0,0,0,
1617velv-ma-an-Q-5,1,1,5,5436,10560,0,3737,4029,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,3,4,8,0,0,0,0,0,0,
1617velv-ma-an-Q-6,1,1,6,7571,3085,0,9797,11473,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,3,0,2,0,0,0,0,0,0,1,FALSE,1,0,0,0,4,5,0,0,0,0,0,0,
1617velv-ma-an-Q-7,1,1,7,7297,7245,0,8644,9480,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,1,FALSE,0,0,0,0,3,1,0,0,0,0,0,0,2,TRUE,2,0,0,0,1,16,0,0,0,0,0,0,
1617velv-ma-an-Q-8,1,1,8,8470,8379,0,839,1,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,3,4,0,0,0,1,0,0,0,FALSE,0,0,0,0,0,1,0,2,0,0,0,1,
1617velv-ma-an-Q-9,1,1,9,11251,11473,0,3737,9480,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,1,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2,3,0,4,0,9,0,0,0,0,0,
1617velv-ma-an-Q-10,1,1,10,9797,839,0,7297,10560,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1,0,0,1,0,0,1,1,FALSE,0,0,0,0,4,1,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-ma-an-Q-11,1,1,11,1,4029,0,7571,11251,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1,0,0,0,0,0,1,0,FALSE,1,0,0,0,4,8,0,0,0,0,12,1,0,FALSE,0,0,0,0,0,0,1,0,12,1,0,0,
1617velv-ma-an-Q-12,1,1,12,3737,8379,0,8644,8470,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,1,TRUE,0,2,3,0,3,5,0,0,0,0,0,0,2,FALSE,1,0,0,0,1,11,0,0,0,0,0,0,
1617velv-ma-an-Q-13,1,1,13,5436,7245,0,3085,11251,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,1,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,0,1,1,4,0,0,0,0,0,0,0,
1617velv-ma-an-Q-14,1,1,14,4029,9797,0,8379,8644,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,1,TRUE,0,0,0,1,1,13,0,0,0,0,0,0,0,FALSE,2,0,0,3,3,3,0,0,0,0,0,0,
1617velv-ma-an-Q-15,1,1,15,10560,9480,0,8470,3085,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,2,0,0,0,0,0,0,1,0,TRUE,1,0,0,0,2,2,0,0,0,1,0,0,
1617velv-ma-an-Q-16,1,1,16,7571,839,0,7245,3737,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,1,0,0,0,0,0,0,2,0,0,0,0,0,FALSE,0,2,0,3,4,0,4,0,0,0,0,0,
