TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-ma-gg-Q-1,Q-1,15-50 B,7297,10767,0,8532,3737,0,15,0,0,15,0,0,50,0,0,50,0,0,false,false,false,false,
1617velv-ma-gg-Q-2,Q-2,45-5 R,3085,11320,0,5897,6770,0,45,0,0,45,0,0,5,0,0,5,0,0,false,false,false,false,
1617velv-ma-gg-Q-3,Q-3,65-110 B,9797,4408,0,4096,5436,0,65,40,0,15,10,0,110,30,0,40,0,40,false,false,false,false,
1617velv-ma-gg-Q-4,Q-4,32-25 R,10692,10472,0,5397,5276,0,32,10,0,22,0,0,25,5,0,20,0,0,false,false,false,false,
1617velv-ma-gg-Q-5,Q-5,15-45 B,9006,4319,0,12195,7245,0,15,15,0,0,0,0,45,5,0,40,0,0,false,false,false,false,
1617velv-ma-gg-Q-6,Q-6,41-10 R,8245,10692,0,7297,4408,0,41,0,0,41,0,0,10,10,0,0,0,0,false,false,false,false,
1617velv-ma-gg-Q-7,Q-7,100-55 R,9797,3737,0,4319,11320,0,100,30,0,50,20,0,55,25,0,20,10,0,false,false,false,false,
1617velv-ma-gg-Q-8,Q-8,135-5 R,4096,5897,0,12195,8245,0,135,95,0,40,0,0,5,5,0,0,0,0,false,false,false,false,
1617velv-ma-gg-Q-9,Q-9,20-50 B,8532,5436,0,5276,9006,0,20,0,0,20,0,0,50,40,0,10,0,0,false,false,false,false,
1617velv-ma-gg-Q-10,Q-10,80-57 R,3085,10767,0,10472,7245,0,80,40,0,40,0,0,57,40,0,17,0,0,false,false,false,false,
1617velv-ma-gg-Q-11,Q-11,47-100 B,5397,8245,0,6770,9797,0,47,35,0,12,0,0,100,30,0,50,20,0,false,false,false,false,
1617velv-ma-gg-Q-12,Q-12,15-135 B,11320,5436,0,4319,10767,0,15,5,0,10,0,0,135,70,0,35,20,10,true,false,true,false,
1617velv-ma-gg-Q-13,Q-13,340-25 R,5276,4096,0,3085,5397,0,340,90,0,50,0,200,25,5,0,20,0,0,true,false,false,false,
1617velv-ma-gg-Q-14,Q-14,25-43 B,12195,8532,0,4408,10472,0,25,5,0,0,20,0,43,0,0,43,0,0,false,false,false,false,
1617velv-ma-gg-Q-15,Q-15,20-20 T,7245,6770,0,7297,5897,0,20,0,0,20,0,0,20,5,0,15,0,0,false,false,false,false,
1617velv-ma-gg-Q-16,Q-16,85-35 R,9006,10692,0,3737,3085,0,85,25,0,40,20,0,35,5,0,10,20,0,false,false,false,false,
1617velv-ma-gg-Q-17,Q-17,15-45 B,5436,12195,0,7297,5397,0,15,10,0,5,0,0,45,5,0,40,0,0,false,false,false,false,
1617velv-ma-gg-Q-18,Q-18,5-65 B,5276,4408,0,7245,3737,0,5,5,0,0,0,0,65,10,0,55,0,0,false,false,false,false,
1617velv-ma-gg-Q-19,Q-19,50-65 B,5897,8532,0,10692,9797,0,50,0,0,30,20,0,65,30,0,35,0,0,false,false,false,false,
1617velv-ma-gg-Q-20,Q-20,90-90 T,4319,6770,0,10767,4096,0,90,70,0,20,0,0,90,40,0,50,0,0,false,false,false,false,
1617velv-ma-gg-Q-21,Q-21,51-30 R,9006,10472,0,11320,8245,0,51,10,0,21,20,0,30,5,0,25,0,0,false,false,false,false,
1617velv-ma-gg-Q-22,Q-22,31-80 B,5276,12195,0,9797,10767,0,31,10,0,21,0,0,80,40,0,40,0,0,false,false,false,false,
1617velv-ma-gg-Q-23,Q-23,30-60 B,3085,8245,0,8532,4319,0,30,0,0,30,0,0,60,5,0,15,40,0,false,false,false,false,
1617velv-ma-gg-Q-24,Q-24,20-135 B,11320,7245,0,4096,10692,0,20,10,0,10,0,0,135,65,0,30,0,40,false,false,false,false,
1617velv-ma-gg-Q-25,Q-25,36-45 B,4408,5397,0,9006,5897,0,36,5,0,31,0,0,45,10,0,15,20,0,false,false,false,false,
1617velv-ma-gg-Q-26,Q-26,1-75 B,3737,10472,0,6770,5436,0,1,0,0,1,0,0,75,25,0,50,0,0,false,false,false,false,
1617velv-ma-gg-Q-27,Q-27,110-10 R,7297,4319,0,11320,5276,0,110,60,0,50,0,0,10,10,0,0,0,0,false,false,false,false,
1617velv-ma-gg-SF-1-1,SF-1-1,70-35 R,10692,3737,5436,10767,6770,7297,70,25,0,25,20,0,35,10,0,25,0,0,false,false,false,false,
1617velv-ma-gg-SF-1-2,SF-1-2,40-40 T,10692,3737,5436,10767,6770,7297,40,20,0,20,0,0,40,10,0,30,0,0,false,false,false,false,
1617velv-ma-gg-SF-1-3,SF-1-3,65-30 R,10692,3737,5436,10767,6770,7297,65,40,0,25,0,0,30,10,0,20,0,0,false,false,false,false,
1617velv-ma-gg-SF-2-1,SF-2-1,60-115 B,4096,9797,3085,9006,4319,5897,60,40,0,20,0,0,115,20,0,45,10,40,false,false,false,false,
1617velv-ma-gg-SF-2-2,SF-2-2,90-120 B,4096,9797,3085,9006,4319,5897,90,35,0,55,0,0,120,70,0,30,20,0,false,false,false,false,
1617velv-ma-gg-F-1,F-1,40-130 B,10692,3737,5436,9006,4319,5897,40,0,0,20,20,0,130,70,0,40,20,0,false,false,false,false,
1617velv-ma-gg-F-2,F-2,50-45 R,10692,3737,5436,9006,4319,5897,50,25,0,25,0,0,45,10,0,35,0,0,false,false,false,false,
1617velv-ma-gg-F-3,F-3,40-115 B,10692,3737,5436,9006,4319,5897,40,20,0,20,0,0,115,70,0,45,0,0,false,false,false,false,
