TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-maca,6055,GearTicks,1,10,69,170,5,WC,
1617velv-maca,3615,Blue Screen,2,8,68,150,5,W1,
1617velv-maca,11358,Silver Circuit,3,6,56,155,5,FC,
1617velv-maca,5273,ARC Thunder,4,6,31,40,5,SC,
1617velv-maca,9725,Architechti Newmani,5,4,66,45,5,S1,
1617velv-maca,10278,SB Raiders,6,4,64,140,5,SC,
1617velv-maca,6770,Canalmen,7,4,51,40,5,,
1617velv-maca,11359,SilverBots,8,4,45,130,5,S1,
1617velv-maca,10331,Hailstorm,9,4,29,40,5,,
1617velv-maca,4410,ARC Lightning,10,2,64,43,5,F1,
1617velv-maca,3565,Ghost Robotics 1,11,2,27,20,5,,
