TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-nh-cmp-Q-1,Q-1,30-31 B,11780,10660,0,11482,11282,0,30,10,0,20,0,0,31,10,0,21,0,0,false,false,false,false,
1617velv-nh-cmp-Q-2,Q-2,10-55 B,11277,7804,0,11103,11536,0,10,5,0,5,0,0,55,10,0,45,0,0,false,false,false,false,
1617velv-nh-cmp-Q-3,Q-3,25-200 B,6536,12125,0,9181,11115,0,25,5,0,20,0,0,200,85,0,75,40,0,false,false,false,false,
1617velv-nh-cmp-Q-4,Q-4,40-75 B,8089,11866,0,8888,10251,0,40,10,0,30,0,0,75,50,0,25,0,0,false,false,false,false,
1617velv-nh-cmp-Q-5,Q-5,20-50 B,12329,11682,0,7135,9620,0,20,10,0,10,0,0,50,10,0,40,0,0,false,false,false,false,
1617velv-nh-cmp-Q-6,Q-6,20-100 B,7804,11780,0,9181,10251,0,20,0,0,20,0,0,100,50,0,50,0,0,false,false,false,false,
1617velv-nh-cmp-Q-7,Q-7,85-60 R,11115,11482,0,7135,11536,0,85,60,0,15,10,0,60,0,0,60,0,0,false,false,false,false,
1617velv-nh-cmp-Q-8,Q-8,35-25 R,8888,11682,0,6536,11277,0,35,5,0,30,0,0,25,10,0,15,0,0,false,false,false,false,
1617velv-nh-cmp-Q-9,Q-9,31-40 B,11282,11103,0,9620,8089,0,31,10,0,21,0,0,40,10,0,30,0,0,false,false,false,false,
1617velv-nh-cmp-Q-10,Q-10,10-50 B,12125,12329,0,10660,11866,0,10,10,0,0,0,0,50,10,0,40,0,0,false,false,false,false,
1617velv-nh-cmp-Q-11,Q-11,75-10 R,9181,9620,0,8888,11536,0,75,15,0,50,10,0,10,0,0,0,10,0,false,false,false,false,
1617velv-nh-cmp-Q-12,Q-12,31-70 B,11282,11682,0,11866,7804,0,31,10,0,21,0,0,70,10,0,20,0,40,false,false,false,false,
1617velv-nh-cmp-Q-13,Q-13,25-50 B,11277,11482,0,12125,10251,0,25,5,0,20,0,0,50,30,0,20,0,0,false,false,false,false,
1617velv-nh-cmp-Q-14,Q-14,76-105 B,10660,8089,0,7135,11115,0,76,25,0,51,0,0,105,85,0,20,0,0,false,false,false,false,
1617velv-nh-cmp-Q-15,Q-15,25-35 B,12329,6536,0,11780,11103,0,25,15,0,10,0,0,35,0,0,35,0,0,false,false,false,false,
1617velv-nh-cmp-Q-16,Q-16,50-45 R,9620,11866,0,10660,11277,0,50,10,0,30,0,10,45,25,0,20,0,0,false,false,false,false,
1617velv-nh-cmp-Q-17,Q-17,75-45 R,11103,9181,0,11682,11482,0,75,30,0,25,20,0,45,5,0,40,0,0,false,false,false,false,
1617velv-nh-cmp-Q-18,Q-18,70-25 R,7135,10251,0,6536,11282,0,70,30,0,40,0,0,25,15,0,10,0,0,false,false,false,false,
1617velv-nh-cmp-Q-19,Q-19,165-20 R,11115,8888,0,12329,7804,0,165,60,0,65,40,0,20,5,0,15,0,0,false,false,false,false,
1617velv-nh-cmp-Q-20,Q-20,50-0 R,11536,8089,0,11780,12125,0,50,10,0,40,0,0,0,0,0,0,0,0,false,false,false,false,
1617velv-nh-cmp-Q-21,Q-21,40-100 B,11277,11282,0,12329,9181,0,40,10,0,30,0,0,100,25,0,35,40,0,false,false,false,false,
1617velv-nh-cmp-Q-22,Q-22,30-60 B,12125,7135,0,8888,11103,0,30,0,0,30,0,0,60,25,0,35,0,0,false,false,false,false,
1617velv-nh-cmp-Q-23,Q-23,60-25 R,11536,10251,0,10660,11682,0,60,25,0,35,0,0,25,5,0,20,0,0,false,false,false,false,
1617velv-nh-cmp-Q-24,Q-24,160-50 R,9620,11115,0,11866,11780,0,160,40,0,70,40,10,50,40,0,10,0,0,false,false,false,false,
1617velv-nh-cmp-Q-25,Q-25,45-115 B,6536,11482,0,8089,7804,0,45,10,0,35,0,0,115,5,0,30,40,40,false,false,false,false,
1617velv-nh-cmp-SF-1-1,SF-1-1,120-30 R,11115,9620,0,7135,7804,0,120,35,0,85,0,0,30,0,0,10,20,0,false,false,false,false,
1617velv-nh-cmp-SF-2-1,SF-2-1,105-50 R,9181,10251,0,11103,8888,0,105,60,0,25,20,0,50,15,0,35,0,0,false,false,false,false,
1617velv-nh-cmp-SF-1-2,SF-1-2,160-45 R,11115,9620,0,7135,7804,0,160,30,0,90,40,0,45,0,0,5,40,0,false,false,false,false,
1617velv-nh-cmp-SF-2-2,SF-2-2,120-60 R,9181,10251,0,11103,8888,0,120,45,0,35,40,0,60,0,0,60,0,0,false,false,false,false,
1617velv-nh-cmp-F-1,F-1,60-130 B,11115,9620,0,9181,10251,0,60,0,0,60,0,0,130,50,0,40,40,0,false,false,false,false,
1617velv-nh-cmp-F-2,F-2,125-65 R,11115,9620,0,9181,10251,0,125,55,0,70,0,0,65,35,0,30,0,0,false,false,false,false,
1617velv-nh-cmp-F-3,F-3,145-145 T,11115,9620,0,9181,10251,0,145,55,0,50,40,0,145,50,0,55,40,0,false,false,false,false,
1617velv-nh-cmp-F-4,F-4,95-65 R,11115,9620,0,9181,10251,0,95,0,0,55,40,0,65,35,0,20,10,0,false,false,false,false,
