TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1516resq-nj-rj-Q-1,Q-1,192-19 R,8522,10159,0,7102,5332,0,192,0,0,32,160,0,19,0,0,19,0,0,
1516resq-nj-rj-Q-2,Q-2,103-40 R,8405,5573,0,10582,8574,0,103,0,0,23,80,0,40,0,0,0,0,40,
1516resq-nj-rj-Q-3,Q-3,23-33 B,6102,3567,0,9853,7350,0,23,0,0,23,0,0,33,0,0,33,0,0,
1516resq-nj-rj-Q-4,Q-4,8-83 B,757,5996,0,248,4890,0,8,0,0,8,0,0,83,5,0,78,0,0,
1516resq-nj-rj-Q-5,Q-5,2-24 B,4328,6101,0,6936,4102,0,2,0,0,2,0,0,24,0,0,24,0,0,
1516resq-nj-rj-Q-6,Q-6,45-46 B,6337,4574,0,5169,8085,0,45,0,0,35,0,10,46,0,0,46,0,0,
1516resq-nj-rj-Q-7,Q-7,59-35 R,4486,10243,0,8439,6069,0,59,0,0,59,0,0,35,0,0,35,0,0,
1516resq-nj-rj-Q-8,Q-8,10-81 B,756,6508,0,7026,3774,0,10,0,0,10,0,0,81,0,0,71,0,10,
1516resq-nj-rj-Q-9,Q-9,23-54 B,10096,207,0,9244,8405,0,23,0,0,23,0,0,54,10,0,44,0,0,
1516resq-nj-rj-Q-10,Q-10,69-67 R,6101,248,0,3567,10582,0,69,0,0,69,0,0,67,0,0,67,0,0,
1516resq-nj-rj-Q-11,Q-11,19-95 B,5332,5573,0,6936,6069,0,19,0,0,19,0,0,95,0,0,55,0,40,
1516resq-nj-rj-Q-12,Q-12,31-16 R,6337,4486,0,6508,6102,0,31,0,0,31,0,0,16,5,0,11,0,0,
1516resq-nj-rj-Q-13,Q-13,32-16 R,757,10096,0,8439,8522,0,32,0,0,32,0,0,16,0,0,16,0,0,
1516resq-nj-rj-Q-14,Q-14,47-8 R,5996,4102,0,4574,3774,0,47,5,0,42,0,0,8,0,0,8,0,0,
1516resq-nj-rj-Q-15,Q-15,41-104 B,4890,8085,0,7350,10159,0,41,5,0,36,0,0,104,0,0,4,80,20,
1516resq-nj-rj-Q-16,Q-16,4-54 B,5169,9853,0,10243,756,0,4,0,0,4,0,0,54,0,0,54,0,0,
1516resq-nj-rj-Q-17,Q-17,48-35 R,7026,7102,0,9244,4328,0,48,5,0,43,0,0,35,0,0,35,0,0,
1516resq-nj-rj-Q-18,Q-18,16-36 B,207,6069,0,8574,4102,0,16,0,0,6,0,10,36,0,0,36,0,0,
1516resq-nj-rj-Q-19,Q-19,35-24 R,6102,8439,0,5573,6101,0,35,0,0,35,0,0,24,0,0,14,0,10,
1516resq-nj-rj-Q-20,Q-20,45-106 B,3567,4890,0,5169,8405,0,45,0,0,45,0,0,106,25,0,81,0,0,
1516resq-nj-rj-Q-21,Q-21,57-60 B,7350,10243,0,5996,7102,0,57,0,0,57,0,0,60,0,0,60,0,0,
1516resq-nj-rj-Q-22,Q-22,53-23 R,8574,6508,0,8085,10096,0,53,0,0,53,0,0,23,0,0,23,0,0,
1516resq-nj-rj-Q-23,Q-23,53-9 R,756,6337,0,10582,757,0,53,0,0,53,0,0,9,0,0,9,0,0,
1516resq-nj-rj-Q-24,Q-24,54-205 B,3774,9244,0,10159,4486,0,54,0,0,54,0,0,205,0,0,45,160,0,
1516resq-nj-rj-Q-25,Q-25,66-55 R,6936,8522,0,7026,207,0,66,0,0,66,0,0,55,0,0,55,0,0,
1516resq-nj-rj-Q-26,Q-26,2-121 B,9853,5332,0,4328,248,0,2,0,0,2,0,0,121,0,0,41,80,0,
1516resq-nj-rj-Q-27,Q-27,119-33 R,4574,4890,0,10243,5573,0,119,0,0,49,0,70,33,0,0,33,0,0,
1516resq-nj-rj-Q-28,Q-28,172-60 R,10159,8574,0,6337,5996,0,172,0,0,92,80,0,60,0,0,60,0,0,
1516resq-nj-rj-Q-29,Q-29,74-192 B,8085,3567,0,4486,8522,0,74,0,0,74,0,0,192,0,0,72,80,40,
1516resq-nj-rj-Q-30,Q-30,199-63 R,4102,8405,0,7026,6102,0,199,20,0,149,0,30,63,5,0,58,0,0,
1516resq-nj-rj-Q-31,Q-31,29-1 R,8439,5169,0,5332,207,0,29,0,0,29,0,0,1,0,0,1,0,0,
1516resq-nj-rj-Q-32,Q-32,3-31 B,6069,4328,0,3774,757,0,3,0,0,3,0,0,31,0,0,31,0,0,
1516resq-nj-rj-Q-33,Q-33,35-75 B,7102,10582,0,6936,9853,0,35,0,0,35,0,0,75,0,0,75,0,0,
1516resq-nj-rj-Q-34,Q-34,32-49 B,9244,6508,0,6101,4574,0,32,5,0,27,0,0,49,0,0,49,0,0,
1516resq-nj-rj-Q-35,Q-35,155-25 R,248,7350,0,10096,756,0,155,0,0,75,80,0,25,0,0,25,0,0,
1516resq-nj-rj-Q-36,Q-36,98-20 R,8085,10243,0,4328,207,0,98,5,0,93,0,0,20,0,0,0,0,20,
1516resq-nj-rj-Q-37,Q-37,73-142 B,757,7026,0,3567,10159,0,73,5,0,68,0,0,142,0,0,62,80,0,
1516resq-nj-rj-Q-38,Q-38,37-16 R,5996,8522,0,6508,5573,0,37,0,0,17,0,20,16,0,0,16,0,0,
1516resq-nj-rj-Q-39,Q-39,194-16 R,6936,248,0,4574,8439,0,194,0,0,94,80,20,16,0,0,16,0,0,
1516resq-nj-rj-Q-40,Q-40,161-6 R,8405,6101,0,6069,756,0,161,45,0,116,0,0,6,0,0,6,0,0,
1516resq-nj-rj-Q-41,Q-41,106-62 R,7350,8574,0,9244,5332,0,106,0,0,106,0,0,62,5,0,57,0,0,
1516resq-nj-rj-Q-42,Q-42,47-2 R,3774,7102,0,4890,6337,0,47,5,0,32,0,10,2,0,0,2,0,0,
1516resq-nj-rj-Q-43,Q-43,35-52 B,10582,10096,0,6102,5169,0,35,0,0,35,0,0,52,5,0,7,0,40,
1516resq-nj-rj-Q-44,Q-44,119-22 R,4486,4102,0,9853,5573,0,119,0,0,39,80,0,22,0,0,22,0,0,
1516resq-nj-rj-SF-1-1,SF-1-1,249-35 R,10159,248,10243,7350,5169,8574,249,0,0,89,160,0,35,5,0,30,0,0,
1516resq-nj-rj-SF-2-1,SF-2-1,157-117 R,4486,8405,7026,6936,4102,8522,157,0,0,77,80,0,117,5,0,72,0,40,
1516resq-nj-rj-SF-1-2,SF-1-2,187-55 R,10159,248,10243,7350,5169,8574,187,0,0,107,80,0,55,0,0,55,0,0,
1516resq-nj-rj-SF-2-2,SF-2-2,141-76 R,4486,8405,7026,6936,4102,8522,141,5,0,56,80,0,76,5,0,61,0,10,
1516resq-nj-rj-F-1,F-1,267-53 R,10159,248,10243,4486,8405,7026,267,0,0,107,160,0,53,5,0,48,0,0,
1516resq-nj-rj-F-2,F-2,85-202 B,10159,248,10243,4486,8405,7026,85,0,0,85,0,0,202,25,0,97,80,0,
