TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-njcmplno,9999,The Ninejas,1,10,388,200,5,WC,
1516resq-njcmplno,6936,CodeRunners,2,8,250,265,5,SC,
1516resq-njcmplno,10603,WOOD-CHIPS,3,8,247,249,5,FC,
1516resq-njcmplno,7311,Terrier Byte Bots,4,8,239,249,5,SC,
1516resq-njcmplno,9891,Team Titanium,5,8,203,162,5,W2,
1516resq-njcmplno,4215,Hypnotic Robotics,6,8,112,265,5,,
1516resq-njcmplno,8085,Technomancers,7,6,353,200,5,F1,
1516resq-njcmplno,5339,W.A.L.K.E.R.S.,8,6,306,162,5,S1,
1516resq-njcmplno,4102,CHS Cougars,9,6,299,148,5,W1,
1516resq-njcmplno,10096,Those Guys,10,6,269,118,5,S1,
1516resq-njcmplno,8816,22nd Century Robotics,11,6,265,142,5,F2,
1516resq-njcmplno,7959,Cougar Cubs,12,6,250,154,5,,
1516resq-njcmplno,9244,Lenape Robotics,13,6,153,148,5,S2,
1516resq-njcmplno,6101,Energized Hazard,14,6,78,82,5,,
1516resq-njcmplno,10788,Mountain Lakes Robotics,15,4,306,157,5,,
1516resq-njcmplno,3567,Fear The Gear,16,4,292,176,5,,
1516resq-njcmplno,207,Critical Mass,17,4,160,86,5,S2,
1516resq-njcmplno,5573,RoboCougars,18,2,192,86,5,,
1516resq-njcmplno,9129,Demon's Run,19,2,191,110,5,,
1516resq-njcmplno,7312,Terrier Byte Bots,20,2,173,116,5,,
1516resq-njcmplno,7102,WR The Flux Capacitor,21,2,138,116,5,,
1516resq-njcmplno,10582,Emerald Knights,22,2,119,69,5,,
1516resq-njcmplno,5406,Optimus Bee,23,0,260,157,5,,
1516resq-njcmplno,6102,E=MK2,24,0,117,44,5,,
