TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-nj-cmplno,9999,The Ninejas,1,10,388,200,5,WC,1.00,96.1,83.1,102.5,86.0,-0.0,0.1,0.0,0.0,19.1,20.2,80.9,64.2,-3.9,-1.6,-2.5,-1.3,
1516resq-nj-cmplno,6936,CodeRunners,2,8,250,265,5,SC,0.80,72.6,68.6,28.3,33.6,0.3,0.2,0.0,0.0,45.9,40.3,-10.8,-3.0,37.2,30.9,7.1,4.0,
1516resq-nj-cmplno,10603,WOOD-CHIPS,3,8,247,249,5,FC,0.80,83.2,72.7,34.4,33.0,0.3,0.4,0.0,0.0,32.9,32.0,42.5,33.6,7.5,6.5,41.3,33.2,
1516resq-nj-cmplno,7311,Terrier Byte Bots,4,8,239,249,5,SC,0.80,50.7,49.8,75.3,64.6,0.1,0.3,0.0,0.0,17.3,21.5,40.6,32.2,-7.3,-4.4,-17.3,-10.5,
1516resq-nj-cmplno,9891,Team Titanium,5,8,203,162,5,W2,0.80,61.4,51.8,47.4,40.2,0.4,0.4,0.0,0.0,11.2,12.7,37.4,28.6,12.4,10.0,1.6,1.5,
1516resq-nj-cmplno,4215,Hypnotic Robotics,6,8,112,265,5,,0.80,68.1,58.1,28.3,23.8,-0.1,-0.1,0.0,0.0,37.5,33.0,-6.7,-5.7,37.4,30.8,2.4,3.4,
1516resq-nj-cmplno,8085,Technomancers,7,6,353,200,5,F1,0.60,40.0,43.1,39.4,40.5,2.0,1.9,0.0,0.0,40.2,39.2,2.2,4.1,-4.4,-2.3,4.9,4.8,
1516resq-nj-cmplno,5339,W.A.L.K.E.R.S.,8,6,306,162,5,S1,0.60,83.3,71.6,83.0,69.8,2.7,2.2,0.0,0.0,55.3,47.0,22.9,20.1,2.4,2.0,-2.1,-0.3,
1516resq-nj-cmplno,4102,CHS Cougars,9,6,299,148,5,W1,0.60,76.8,65.1,66.1,56.2,0.1,0.1,0.0,0.0,36.8,33.6,38.1,29.8,1.8,1.3,9.0,7.5,
1516resq-nj-cmplno,10096,Those Guys,10,6,269,118,5,S1,0.60,50.6,46.9,41.6,42.1,0.3,0.3,0.0,0.0,12.5,12.9,38.9,34.4,-1.2,-1.0,10.2,5.7,
1516resq-nj-cmplno,8816,22nd Century Robotics,11,6,265,142,5,F2,0.60,17.6,25.1,6.5,16.1,0.6,0.5,0.0,0.0,19.5,21.0,-11.4,-3.5,8.9,7.0,2.2,1.9,
1516resq-nj-cmplno,7959,Cougar Cubs,12,6,250,154,5,,0.60,15.2,22.7,20.8,27.1,-0.5,-0.4,0.0,0.0,36.1,31.8,-19.1,-7.9,-1.3,-0.9,-4.3,-3.5,
1516resq-nj-cmplno,9244,Lenape Robotics,13,6,153,148,5,S2,0.60,21.2,28.4,37.7,37.7,-0.1,-0.1,0.0,0.0,7.7,11.7,24.5,23.2,-10.9,-6.7,-5.5,-2.7,
1516resq-nj-cmplno,6101,Energized Hazard,14,6,78,82,5,,0.60,-17.3,-3.3,-2.5,5.1,-0.8,-0.5,0.0,0.0,4.5,9.5,-8.4,-5.0,-12.6,-7.5,-2.2,-1.0,
1516resq-nj-cmplno,10788,Mountain Lakes Robotics,15,4,306,157,5,,0.40,45.4,45.8,46.0,44.7,2.4,1.9,0.0,0.0,38.1,35.2,-3.8,1.9,8.7,6.6,-9.3,-5.5,
1516resq-nj-cmplno,3567,Fear The Gear,16,4,292,176,5,,0.40,53.3,48.1,-1.4,5.1,7.4,6.0,0.0,0.0,56.6,47.8,-18.0,-10.9,7.4,5.1,47.3,37.8,
1516resq-nj-cmplno,207,Critical Mass,17,4,160,86,5,S2,0.40,-3.1,5.5,17.7,17.5,1.5,1.5,0.0,0.0,-13.7,-3.7,16.9,12.4,-7.8,-4.8,-13.0,-7.3,
1516resq-nj-cmplno,5573,RoboCougars,18,2,192,86,5,,0.20,-15.8,-0.9,-24.8,-10.4,0.9,0.9,0.0,0.0,-6.3,1.7,-10.8,-6.3,0.4,2.6,8.6,6.9,
1516resq-nj-cmplno,9129,Demon's Run,19,2,191,110,5,,0.20,-0.9,9.8,-18.0,-6.7,-0.1,-0.1,0.0,0.0,0.8,5.0,-0.7,4.2,-0.8,0.4,17.9,15.9,
1516resq-nj-cmplno,7312,Terrier Byte Bots,20,2,173,116,5,,0.20,12.4,16.4,8.5,12.6,0.0,-0.0,0.0,0.0,20.5,20.8,-12.8,-8.2,4.7,3.5,-0.7,0.2,
1516resq-nj-cmplno,7102,WR The Flux Capacitor,21,2,138,116,5,,0.20,24.0,24.3,16.6,17.2,0.1,0.0,0.0,0.0,16.9,16.9,-2.5,-1.4,9.5,8.6,-2.1,-1.5,
1516resq-nj-cmplno,10582,Emerald Knights,22,2,119,69,5,,0.20,-20.4,-6.7,7.3,9.8,-0.7,-0.3,0.0,0.0,-2.6,3.5,-12.1,-7.7,-5.0,-2.4,-22.7,-14.2,
1516resq-nj-cmplno,5406,Optimus Bee,23,0,260,157,5,,0.00,40.7,34.0,39.2,33.1,-0.1,0.0,0.0,0.0,39.4,33.7,4.4,2.1,-3.0,-2.0,4.5,2.8,
1516resq-nj-cmplno,6102,E=MK2,24,0,117,44,5,,0.00,30.1,23.4,1.2,2.2,0.3,0.2,0.0,0.0,17.9,15.4,-0.2,-0.7,12.0,8.4,16.9,12.8,
