TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-flcmplsf,619,Mecha Makos,1,14,459,142,7,WC,
1516resq-flcmplsf,10087,Pine Crest 1,2,14,321,231,7,SC,
1516resq-flcmplsf,6321,Robo Raiders,3,12,344,142,7,W1,
1516resq-flcmplsf,10022,WiredCats Girls,4,10,394,116,7,FC,
1516resq-flcmplsf,9110,WiredCats Junior,5,10,373,136,7,S1,
1516resq-flcmplsf,7029,Bosco's Bots,6,8,355,137,7,F1,
1516resq-flcmplsf,10366,WiredCats Future,7,8,298,231,7,SC,
1516resq-flcmplsf,7318,Phoenix Gears,8,6,323,102,7,,
1516resq-flcmplsf,7821,REEF ROBOTICS,9,6,265,134,7,S1,
1516resq-flcmplsf,10130,PineCrest Women,10,4,321,122,7,,
1516resq-flcmplsf,10088,Pine Crest 2,11,4,306,116,7,,
1516resq-flcmplsf,6322,WiredCats,12,4,265,117,7,,
1516resq-flcmplsf,9987,Eagles 2,13,4,216,75,7,,
1516resq-flcmplsf,9986,Eagles 1,14,4,203,111,7,,
1516resq-flcmplsf,3888,Greased Lightning,15,2,392,114,7,,
1516resq-flcmplsf,5125,Raiderbots,16,2,197,73,7,,
