TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-flcmp,4997,Masquerade,1,12,1266,367,7,WC,
1516resq-flcmp,8908,Robo Mojo,2,12,1264,390,7,FC,
1516resq-flcmp,9930,Robo-Knights,3,12,875,314,7,SC,
1516resq-flcmp,2845,Team Duct Tape,4,10,1259,350,7,SC,
1516resq-flcmp,4717,Mechromancers,5,10,1213,344,7,W1,
1516resq-flcmp,6451,Tarpon Robotics,6,10,1179,299,7,W2,
1516resq-flcmp,10497,SwampBots,7,10,1055,344,7,S2,
1516resq-flcmp,3846,Maelstrom,8,10,1016,391,7,S1,
1516resq-flcmp,7477,Super 7,9,8,1308,391,7,F1,
1516resq-flcmp,619,Mecha Makos,10,8,1160,312,7,S1,
1516resq-flcmp,6433,Neutrinos,11,8,1041,367,7,S2,
1516resq-flcmp,10085,Little Squad on the Prairie,12,8,1008,255,7,,
1516resq-flcmp,6323,The Pink Team,13,8,1005,332,7,,
1516resq-flcmp,7826,C:HAWKS,14,8,962,287,7,F2,
1516resq-flcmp,3888,Greased Lightning,15,8,780,208,7,,
1516resq-flcmp,516,Gears of Fire,16,6,1463,328,7,,
1516resq-flcmp,4227,Metal Morphosis,17,6,1256,290,7,,
1516resq-flcmp,7592,Roarbots,18,6,1113,321,7,,
1516resq-flcmp,5070,N.U.T.S.,19,6,780,245,7,,
1516resq-flcmp,10179,Tech Turtles,20,4,1105,235,7,,
1516resq-flcmp,5937,Renaissance Robotics,21,4,1010,318,7,,
1516resq-flcmp,10385,Titan Tech,22,4,937,298,7,,
1516resq-flcmp,6364,Pulsatrix,23,4,887,283,7,,
1516resq-flcmp,10087,Pine Crest 1,24,4,887,208,7,,
1516resq-flcmp,9177,RoboScots,25,4,859,258,7,,
1516resq-flcmp,7029,Bosco's Bots,26,4,798,223,7,,
1516resq-flcmp,6568,Jedi Knights,27,2,847,357,7,,
1516resq-flcmp,5257,Eagles Robotics Xperience,28,0,1023,233,7,,
