TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-fl-cmplsc,6323,The Pink Team,1,12,596,432,6,FC,1.00,182.3,169.6,183.1,169.8,18.7,16.5,0.0,0.0,174.3,157.9,-8.8,-3.6,-1.9,-1.3,1.2,1.0,
1516resq-fl-cmplsc,7477,Super 7,2,10,552,380,6,WC,0.83,187.4,167.3,187.9,167.7,1.4,2.2,0.0,0.0,188.6,167.1,-2.9,-2.3,0.3,0.1,-0.8,-0.6,
1516resq-fl-cmplsc,4717,Mechromancers,3,10,543,297,6,W1,0.83,172.9,154.7,164.5,147.6,18.7,16.1,0.0,0.0,62.7,60.7,87.7,74.7,3.8,3.0,4.7,4.0,
1516resq-fl-cmplsc,4227,Metal Morphosis,4,10,382,260,6,SC,0.83,80.5,79.8,81.8,80.7,13.3,11.4,0.0,0.0,65.3,64.4,3.2,4.8,-1.4,-1.0,0.0,-0.0,
1516resq-fl-cmplsc,8945,Touch-Down!,5,10,374,275,6,SC,0.83,28.8,43.8,30.3,44.5,-3.0,-1.3,0.0,0.0,27.6,37.4,5.8,8.6,-1.6,-1.1,0.1,0.3,
1516resq-fl-cmplsc,7592,Roarbots,6,8,510,270,6,S1,0.67,67.0,71.4,70.1,73.4,-4.3,-2.3,0.0,0.0,40.6,43.1,32.9,32.0,-2.3,-1.5,-0.9,-0.6,
1516resq-fl-cmplsc,8996,Pink Fluffy Bunnies,7,8,509,432,6,F1,0.67,148.3,134.2,143.7,130.4,3.6,3.7,0.0,0.0,77.2,74.0,62.3,52.2,5.2,4.2,-0.5,-0.5,
1516resq-fl-cmplsc,9013,Merritt Island Matrix,8,6,391,271,6,,0.50,59.2,59.5,58.1,58.8,6.0,4.8,0.0,0.0,43.8,46.5,9.1,7.9,0.3,0.1,0.8,0.5,
1516resq-fl-cmplsc,10347,General Tech,9,6,343,260,6,,0.50,20.5,34.5,17.5,31.9,4.7,5.2,0.0,0.0,8.5,21.1,3.8,5.1,3.5,2.9,-0.5,-0.4,
1516resq-fl-cmplsc,9671,Tomahawk Technauts,10,4,491,186,6,,0.33,47.2,48.1,47.0,48.1,2.4,2.7,0.0,0.0,48.3,48.5,-3.8,-3.4,0.4,0.1,-0.1,-0.2,
1516resq-fl-cmplsc,8392,Lift-Off!,11,4,411,182,6,,0.33,34.9,37.2,29.2,32.3,-0.5,-0.0,0.0,0.0,35.6,35.1,-2.0,0.5,1.9,1.5,3.9,3.4,
1516resq-fl-cmplsc,10365,Pink Pelicans,12,2,545,205,6,,0.17,39.8,42.7,44.2,45.6,-2.9,-1.5,0.0,0.0,43.0,41.5,2.1,4.1,-2.3,-1.6,-2.0,-1.4,
1516resq-fl-cmplsc,7341,F.R.E.N.C.H. F.R.I.E.S.,13,2,489,151,6,S1,0.17,30.9,36.1,25.5,31.6,1.6,1.6,0.0,0.0,39.8,40.3,-15.7,-10.3,5.2,4.3,0.2,0.1,
1516resq-fl-cmplsc,10334,Invaders,14,2,371,107,6,,0.17,12.4,20.4,10.2,18.4,2.0,1.8,0.0,0.0,6.7,15.9,4.4,3.2,-0.8,-0.6,3.0,2.5,
1516resq-fl-cmplsc,10379,General Mission,15,2,248,147,6,,0.17,2.9,12.7,-0.7,9.4,2.2,2.6,0.0,0.0,10.9,16.2,-11.2,-7.2,1.0,1.0,2.6,2.3,
1516resq-fl-cmplsc,9800,HyperNovas,16,0,341,94,6,,0.00,25.6,28.3,28.6,30.3,1.0,1.5,0.0,0.0,22.7,24.8,3.2,2.8,-1.3,-0.9,-1.7,-1.2,
