TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-flcmplte,9779,PIEaters,1,8,514,238,5,FC,0.80,116.1,100.2,117.3,100.0,3.9,3.2,0.0,0.0,78.7,68.8,32.3,26.4,1.2,1.7,-2.4,-1.6,
1516resq-flcmplte,7826,C:HAWKS,2,8,360,192,5,WC,0.80,100.6,85.9,102.3,86.7,5.5,4.6,0.0,0.0,65.0,55.7,29.4,24.8,0.7,0.7,-2.3,-1.5,
1516resq-flcmplte,5937,Renaissance Robotics,3,8,335,223,5,F1,0.80,114.1,94.0,110.7,91.4,8.6,6.8,0.0,0.0,67.7,57.3,34.8,27.7,3.1,2.2,0.3,0.3,
1516resq-flcmplte,9930,Robo-Knights,4,8,251,170,5,W1,0.80,120.8,98.8,109.4,89.6,3.9,3.0,0.0,0.0,101.4,83.8,14.6,11.6,0.9,0.3,10.6,8.8,
1516resq-flcmplte,7142,Deceptidogs,5,8,147,192,5,SC,0.80,30.9,35.1,32.4,35.7,2.7,2.4,0.0,0.0,18.6,23.6,11.2,10.0,-1.7,-1.1,0.2,0.4,
1516resq-flcmplte,6327,Fetch,6,8,97,126,5,S1,0.80,-13.6,1.8,-10.6,3.1,-0.8,-0.1,0.0,0.0,5.7,14.1,-15.2,-10.1,-3.3,-2.2,0.3,0.8,
1516resq-flcmplte,10085,Little Squad on the Prairie,7,8,76,112,5,SC,0.80,25.2,26.0,14.7,17.3,0.8,0.8,0.0,0.0,22.7,22.5,-8.8,-6.1,10.6,8.8,-0.1,-0.2,
1516resq-flcmplte,6090,Rock Star Robotics,8,6,272,231,5,S1,0.60,43.3,48.6,42.4,46.1,0.1,0.5,0.0,0.0,20.3,26.0,21.4,19.9,1.6,2.2,-0.7,0.2,
1516resq-flcmplte,8601,Godly Gears,9,6,178,81,5,,0.60,-6.0,7.6,-1.5,9.9,-1.5,-0.7,0.0,0.0,7.6,15.2,-10.6,-6.4,-1.5,-0.5,-3.0,-1.8,
1516resq-flcmplte,5070,N.U.T.S.,10,6,175,127,5,,0.60,32.6,34.7,32.3,34.3,-3.1,-1.9,0.0,0.0,32.2,31.2,3.8,5.6,-0.3,-0.3,0.6,0.6,
1516resq-flcmplte,10027,Alpha Dawgs,11,4,320,198,5,,0.40,22.3,33.1,11.5,23.5,-0.1,0.7,0.0,0.0,21.7,28.3,0.1,3.2,0.6,0.9,10.2,8.7,
1516resq-flcmplte,9277,Team HazMat Explosives,12,4,242,238,5,,0.40,45.5,42.4,30.3,30.1,0.1,0.2,0.0,0.0,32.6,30.3,6.9,7.2,5.9,4.6,9.3,7.6,
1516resq-flcmplte,3939,Bolts of Steel,13,4,229,130,5,,0.40,40.1,39.2,27.9,29.4,0.2,0.4,0.0,0.0,36.2,34.7,-5.6,-3.4,9.2,7.5,3.0,2.3,
1516resq-flcmplte,8989,Kiwi Krew,14,2,244,187,5,,0.20,20.1,22.0,23.9,24.4,0.3,0.3,0.0,0.0,7.6,10.9,16.3,13.4,-4.0,-2.7,0.3,0.2,
1516resq-flcmplte,8614,Olympia Robotic Titan,15,2,206,223,5,,0.20,24.2,26.7,24.9,25.8,2.8,2.5,0.0,0.0,14.4,16.5,8.0,7.8,-1.0,-0.2,0.4,1.0,
1516resq-flcmplte,10650,Team HazMat Biohazards,16,2,145,69,5,,0.20,11.1,14.1,1.7,6.7,-0.4,-0.1,0.0,0.0,10.1,12.1,-7.1,-4.8,8.5,6.8,0.9,0.5,
1516resq-flcmplte,7579,B.E.A.R.S.,17,2,104,72,5,,0.20,1.5,7.0,-1.9,3.8,-0.1,0.0,0.0,0.0,5.9,9.1,-7.5,-4.9,3.3,2.7,0.2,0.4,
1516resq-flcmplte,7141,Dawgs of Steel,18,2,63,127,5,,0.20,7.6,11.1,-1.6,3.3,0.9,0.7,0.0,0.0,-4.7,-0.1,8.2,7.8,3.2,2.6,6.0,5.1,
1516resq-flcmplte,10050,Raccoon Robotics,19,0,188,84,5,,0.00,14.1,16.9,16.2,17.0,0.4,0.3,0.0,0.0,17.2,18.7,-1.2,-1.0,-2.3,-1.0,0.2,0.8,
