TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-flcmplte,9779,PIEaters,1,8,514,238,5,FC,
1516resq-flcmplte,7826,C:HAWKS,2,8,360,192,5,WC,
1516resq-flcmplte,5937,Renaissance Robotics,3,8,335,223,5,F1,
1516resq-flcmplte,9930,Robo-Knights,4,8,251,170,5,W1,
1516resq-flcmplte,7142,Deceptidogs,5,8,147,192,5,SC,
1516resq-flcmplte,6327,Fetch,6,8,97,126,5,S1,
1516resq-flcmplte,10085,Little Squad on the Prairie,7,8,76,112,5,SC,
1516resq-flcmplte,6090,Rock Star Robotics,8,6,272,231,5,S1,
1516resq-flcmplte,8601,Godly Gears,9,6,178,81,5,,
1516resq-flcmplte,5070,N.U.T.S.,10,6,175,127,5,,
1516resq-flcmplte,10027,Alpha Dawgs,11,4,320,198,5,,
1516resq-flcmplte,9277,Team HazMat Explosives,12,4,242,238,5,,
1516resq-flcmplte,3939,Bolts of Steel,13,4,229,130,5,,
1516resq-flcmplte,8989,Kiwi Krew,14,2,244,187,5,,
1516resq-flcmplte,8614,Olympia Robotic Titan,15,2,206,223,5,,
1516resq-flcmplte,10650,Team HazMat Biohazards,16,2,145,69,5,,
1516resq-flcmplte,7579,B.E.A.R.S.,17,2,104,72,5,,
1516resq-flcmplte,7141,Dawgs of Steel,18,2,63,127,5,,
1516resq-flcmplte,10050,Raccoon Robotics,19,0,188,84,5,,
