TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-akan,11168,The Quantum Mechanics,1,8,305,115,5,FC,
1617velv-akan,9180,Phantom Wolves,2,8,230,115,5,WC,
1617velv-akan,5394,TacoS,3,8,195,110,5,SC,
1617velv-akan,4955,Dimond Engineering Per 4,4,8,160,80,5,W1,
1617velv-akan,3480,FrostByte,5,6,225,160,5,F1,
1617velv-akan,5532,Techno Wolves,6,6,206,65,5,SC,
1617velv-akan,6112,Silver Wolves,7,6,161,76,5,,
1617velv-akan,10610,Mears Gears,8,6,110,75,5,S1,
1617velv-akan,7388,StarBots,9,6,107,115,5,,
1617velv-akan,3492,Team Zip Ties,10,4,210,160,5,S1,
1617velv-akan,6695,FrostTech,11,4,205,65,5,,
1617velv-akan,8539,Bazinga Bots,12,4,175,80,5,,
1617velv-akan,12234,StReAM Robotics,13,4,131,76,5,,
1617velv-akan,7298,Polar Bots,14,2,165,80,5,,
1617velv-akan,4954,SPECTRE,15,2,156,80,5,,
1617velv-akan,9781,Gravity Check,16,2,145,65,5,,
1617velv-akan,12296,Robot STrEaM,17,0,136,60,5,,
