TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-akse-Q-1,Q-1,0-16 B,6281,6280,0,3081,5389,0,0,16,
1617velv-akse-Q-2,Q-2,30-25 R,11497,10099,0,10915,12087,0,30,25,
1617velv-akse-Q-3,Q-3,65-2 R,3766,10915,0,12374,4358,0,65,2,
1617velv-akse-Q-4,Q-4,25-36 B,6281,12087,0,11497,3766,0,25,36,
1617velv-akse-Q-5,Q-5,30-27 R,12374,10099,0,6280,5389,0,30,27,
1617velv-akse-Q-6,Q-6,40-60 B,4358,12087,0,3081,6280,0,40,60,
1617velv-akse-Q-7,Q-7,40-0 R,5389,6281,0,10915,4358,0,40,0,
1617velv-akse-Q-8,Q-8,21-50 B,11497,3081,0,3766,10099,0,21,50,
1617velv-akse-Q-9,Q-9,45-0 R,12087,10099,0,12374,6281,0,45,0,
1617velv-akse-Q-10,Q-10,45-41 R,3081,4358,0,11497,12374,0,45,41,
1617velv-akse-Q-11,Q-11,90-20 R,3766,5389,0,6280,10915,0,90,20,
1617velv-akse-Q-12,Q-12,10-60 B,12374,6280,0,11497,6281,0,10,60,
1617velv-akse-Q-13,Q-13,30-30 T,5389,10915,0,3081,12087,0,30,30,
1617velv-akse-Q-14,Q-14,65-29 R,4358,3766,0,10099,5389,0,65,29,
1617velv-akse-SF-1-1,SF-1-1,90-55 R,3766,11497,0,6281,12087,0,90,55,
1617velv-akse-SF-2-1,SF-2-1,55-55 T,10099,3081,0,5389,4358,0,55,55,
1617velv-akse-SF-1-2,SF-1-2,60-15 R,3766,11497,0,6281,12087,0,60,15,
1617velv-akse-SF-2-2,SF-2-2,0-40 B,10099,3081,0,5389,4358,0,0,40,
1617velv-akse-SF-2-3,SF-2-3,95-10 R,10099,3081,0,5389,4358,0,95,10,
1617velv-akse-SF-2-4,SF-2-4,45-40 R,10099,3081,0,5389,4358,0,45,40,
1617velv-akse-F-1,F-1,65-60 R,3766,11497,0,10099,3081,0,65,60,
1617velv-akse-F-2,F-2,40-75 B,3766,11497,0,10099,3081,0,40,75,
1617velv-akse-F-3,F-3,55-45 R,3766,11497,0,10099,3081,0,55,45,
