TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-akea2,3492,Team Zip Ties,1,9,162,98,5,,
1617velv-akea2,3208,Rocket 4.0,2,8,132,85,5,,
1617velv-akea2,4955,Dimond Engineering Per 4,3,6,92,92,5,,
1617velv-akea2,5247,Rock Paper Scissors,4,6,92,80,5,,
1617velv-akea2,5215,MethodHeads,5,5,167,98,5,,
1617velv-akea2,10610,Mears Gears,6,5,116,55,5,,
1617velv-akea2,10513,Smart Metal,7,4,96,50,5,,
1617velv-akea2,4539,3 G's and Aden,8,4,93,35,5,,
1617velv-akea2,9781,Gravity Check,9,3,85,30,5,,
1617velv-akea2,5530,I 8 Sum Pi,10,3,57,50,5,,
1617velv-akea2,10991,Eagles,11,1,98,60,5,,
