TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-aker,11168,The Quantum Mechanics,1,10,209,100,5,,
1617velv-aker,9180,Phantom Wolves,2,8,118,52,5,,
1617velv-aker,10991,Eagles,3,6,161,100,5,,
1617velv-aker,9781,Gravity Check,4,6,131,85,5,,
1617velv-aker,6695,FrostTech,5,6,131,60,5,,
1617velv-aker,5532,Techno Wolves,6,4,131,57,5,,
1617velv-aker,4954,SPECTRE,7,4,80,52,5,,
1617velv-aker,9019,Nuclear Wolves,8,2,127,50,5,,
1617velv-aker,6112,Silver Wolves,9,2,113,50,5,,
1617velv-aker,7388,StarBots,10,2,63,52,5,,
