TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-aklcmpsc,11168,The Quantum Mechanics,1,10,249,155,5,WC,
1617velv-aklcmpsc,9180,Phantom Wolves,2,10,164,70,5,SC,
1617velv-aklcmpsc,5394,TacoS,3,10,161,145,5,SC,
1617velv-aklcmpsc,4951,Dimondz Nutz and Boltz,4,8,185,110,5,F2,
1617velv-aklcmpsc,5215,MethodHeads,5,8,172,155,5,S1,
1617velv-aklcmpsc,10998,MechaLynx,6,8,171,135,5,F1,
1617velv-aklcmpsc,3492,Team Zip Ties,7,6,243,90,5,FC,
1617velv-aklcmpsc,9781,Gravity Check,8,6,185,110,5,,
1617velv-aklcmpsc,3208,Rocket 4.0,9,6,176,90,5,W1,
1617velv-aklcmpsc,6695,FrostTech,10,6,156,75,5,,
1617velv-aklcmpsc,10991,Eagles,11,6,141,65,5,,
1617velv-aklcmpsc,6112,Silver Wolves,12,4,216,70,5,,
1617velv-aklcmpsc,5247,Rock Paper Scissors,13,4,201,85,5,,
1617velv-aklcmpsc,10610,Mears Gears,14,4,169,85,5,,
1617velv-aklcmpsc,8539,Bazinga Bots,15,4,168,150,5,W2,
1617velv-aklcmpsc,5530,I 8 Sum Pi,16,4,166,60,5,S2,
1617velv-aklcmpsc,7388,StarBots,17,4,150,85,5,,
1617velv-aklcmpsc,4955,Dimond Engineering Per 4,18,4,150,60,5,S2,
1617velv-aklcmpsc,5664,Cyber Wolves,19,4,148,80,5,,
1617velv-aklcmpsc,4539,3 G's and Aden,20,4,130,65,5,,
1617velv-aklcmpsc,5532,Techno Wolves,21,2,193,56,5,,
1617velv-aklcmpsc,9019,Nuclear Wolves,22,2,150,80,5,S1,
1617velv-aklcmpsc,10513,Smart Metal,23,2,120,60,5,,
1617velv-aklcmpsc,4954,SPECTRE,24,0,155,40,5,,
1617velv-aklcmpsc,10502,Kuskokwim Surf Monsters,25,0,132,45,5,,
