TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-ga-ro,3819,Green RoboDragon,1,10,97,72,5,SC,1.00,31.2,27.6,30.9,28.0,-0.2,-0.0,0.0,0.0,29.5,26.9,1.6,0.7,0.3,-0.2,0.1,-0.2,
1516resq-ga-ro,2993,Blue RoboDragon,2,10,79,105,5,WC,1.00,45.7,39.1,27.6,25.7,0.9,0.6,0.0,0.0,27.2,24.9,2.0,1.2,15.6,12.2,2.5,1.2,
1516resq-ga-ro,10068,Duct-Ties & Zip-Tape,3,8,202,284,5,SC,0.80,118.3,97.7,108.2,90.0,0.9,0.7,0.0,0.0,51.3,43.5,56.6,45.9,9.5,7.4,0.6,0.3,
1516resq-ga-ro,10158,Kronos Robotics,4,8,169,93,5,W1,0.80,55.0,47.7,51.1,45.9,3.4,3.0,0.0,0.0,48.3,42.8,2.1,0.8,1.2,0.8,2.7,1.0,
1516resq-ga-ro,10628,The Phantoms,5,8,126,80,5,FC,0.80,35.0,34.1,40.5,36.8,4.4,3.6,0.0,0.0,40.1,35.2,-9.0,-5.2,-0.5,0.3,-5.0,-3.0,
1516resq-ga-ro,10072,Pixilation Nation,6,8,121,83,5,,0.80,35.0,31.7,27.9,27.4,0.8,0.6,0.0,0.0,36.6,32.4,-4.4,-2.6,2.0,1.1,5.0,3.1,
1516resq-ga-ro,10781,PawBotics 2,7,8,86,68,5,F1,0.80,18.2,19.1,24.8,22.2,0.8,0.7,0.0,0.0,22.3,20.5,-1.3,-0.3,-3.5,-1.9,-3.1,-1.2,
1516resq-ga-ro,8566,Firebirds,8,6,203,83,5,W2,0.60,35.4,31.2,42.9,34.5,1.8,1.7,0.0,0.0,32.5,28.7,3.9,2.0,-2.7,-1.4,-4.7,-1.9,
1516resq-ga-ro,10165,Apex Predators,9,6,164,97,5,,0.60,41.0,36.6,22.0,22.9,5.6,4.6,0.0,0.0,28.6,26.8,3.8,3.4,3.0,1.6,16.0,12.1,
1516resq-ga-ro,6747,TRANSFORMERS,10,6,115,70,5,,0.60,7.0,11.8,3.4,8.8,4.8,3.8,0.0,0.0,1.5,6.2,-2.2,-0.7,2.8,2.3,0.8,0.7,
1516resq-ga-ro,3820,Gold RoboDragon,11,6,109,97,5,,0.60,25.3,23.3,34.4,28.3,-0.4,-0.1,0.0,0.0,26.7,23.5,0.6,0.3,-1.5,-0.6,-7.6,-4.3,
1516resq-ga-ro,6954,CougarBots,12,6,104,71,5,S1,0.60,15.5,18.6,26.3,24.8,2.8,2.5,0.0,0.0,23.5,22.4,-4.3,-2.5,-6.6,-4.0,-4.2,-2.3,
1516resq-ga-ro,10370,Trinity Techs,13,6,103,80,5,,0.60,18.0,19.7,9.8,11.2,1.2,1.0,0.0,0.0,10.9,11.8,-2.3,-0.8,8.2,7.4,0.0,1.1,
1516resq-ga-ro,7377,Adeamus,14,6,84,46,5,,0.60,12.4,12.2,24.9,19.3,-1.1,-0.7,0.0,0.0,7.7,8.5,9.4,6.2,-3.7,-2.0,-8.9,-5.1,
1516resq-ga-ro,9724,RoboNoles,15,6,82,68,5,,0.60,16.3,15.3,15.8,15.4,-0.1,0.1,0.0,0.0,16.3,15.5,0.6,0.2,-0.5,-0.6,1.1,0.5,
1516resq-ga-ro,3726,Mechanics In Blue,16,4,157,99,5,S1,0.40,26.0,25.8,30.8,27.6,1.4,1.2,0.0,0.0,28.7,26.7,-2.6,-1.5,-1.5,-0.8,-3.3,-1.1,
1516resq-ga-ro,5875,GENIUS Girls Exploring New ideas Using Science,17,4,151,80,5,F2,0.40,27.2,25.8,21.6,20.3,0.8,1.0,0.0,0.0,23.8,22.4,1.2,0.8,1.4,1.4,4.2,4.1,
1516resq-ga-ro,7432,G.E.A.R.S. Purple,18,4,136,80,5,S2,0.40,28.3,27.7,15.5,17.7,0.6,0.5,0.0,0.0,19.6,19.7,-0.9,-0.3,9.0,7.6,3.8,2.4,
1516resq-ga-ro,1002,The CircuitRunners,19,4,127,46,5,S2,0.40,24.7,23.3,30.5,26.7,-0.8,-0.3,0.0,0.0,29.2,25.6,0.1,0.1,-3.8,-2.3,-2.0,-1.1,
1516resq-ga-ro,6278,RoboGlads,20,4,117,61,5,,0.40,13.4,13.2,11.9,13.2,0.6,0.5,0.0,0.0,10.7,11.9,2.8,1.4,-0.7,-0.8,2.3,0.8,
