TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-gacmp,6047,Twisted Axles,1,10,534,307,5,WC,
1516resq-gacmp,7153,Vindicem,2,10,410,191,5,W1,
1516resq-gacmp,5494,Oscar,3,10,343,347,5,FC,
1516resq-gacmp,5940,Rockin' Robots,4,10,343,149,5,SC,
1516resq-gacmp,5991,Tigerbytes,5,10,315,347,5,F1,
1516resq-gacmp,7373,Eagle Robotics,6,8,460,162,5,S1,
1516resq-gacmp,9835,Robochicks,7,8,424,222,5,SC,
1516resq-gacmp,8433,CyberStingers Green,8,8,403,290,5,,
1516resq-gacmp,4221,Smíða Syndicate,9,6,668,239,5,S2,
1516resq-gacmp,10068,Duct-Ties & Zip-Tape,10,6,507,307,5,F2,
1516resq-gacmp,10165,Apex Predators,11,6,464,196,5,W2,
1516resq-gacmp,10781,PawBotics 2,12,6,350,145,5,,
1516resq-gacmp,10034,SFMS TEAM IMPACT,13,6,323,170,5,,
1516resq-gacmp,1379,Gear Devils,14,6,316,199,5,,
1516resq-gacmp,4100,Darbots 1,15,6,309,222,5,,
1516resq-gacmp,3819,Green RoboDragon,16,6,249,251,5,,
1516resq-gacmp,8014,Teen Titans,17,4,467,155,5,,
1516resq-gacmp,7361,Ctrl-Alt-Del,18,4,451,187,5,S1,
1516resq-gacmp,6954,CougarBots,19,4,426,106,5,,
1516resq-gacmp,5875,GENIUS Girls Exploring New ideas Using Science,20,4,398,196,5,,
1516resq-gacmp,2993,Blue RoboDragon,21,4,359,125,5,,
1516resq-gacmp,8566,Firebirds,22,4,317,113,5,S2,
1516resq-gacmp,10158,Kronos Robotics,23,4,317,113,5,,
1516resq-gacmp,7437,L.E.D.,24,4,311,187,5,,
1516resq-gacmp,10391,Lynx Robotics,25,4,285,115,5,,
1516resq-gacmp,7842,Browncoats,26,2,643,239,5,,
1516resq-gacmp,10628,The Phantoms,27,2,378,163,5,,
1516resq-gacmp,5116,Pawbotics,28,2,363,164,5,,
1516resq-gacmp,10072,Pixilation Nation,29,2,329,122,5,,
1516resq-gacmp,9160,Star Bots,30,2,313,138,5,,
1516resq-gacmp,6988,CyberStingers Gold,31,2,277,152,5,,
1516resq-gacmp,4631,Afterburner,32,0,413,112,5,,
1516resq-gacmp,1002,The CircuitRunners,33,0,401,155,5,,
1516resq-gacmp,6989,404 Team Not Found,34,0,256,94,5,,
