TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-garo,3819,Green RoboDragon,1,10,97,72,5,SC,
1516resq-garo,2993,Blue RoboDragon,2,10,79,105,5,WC,
1516resq-garo,10068,Duct-Ties & Zip-Tape,3,8,202,284,5,SC,
1516resq-garo,10158,Kronos Robotics,4,8,169,93,5,W1,
1516resq-garo,10628,The Phantoms,5,8,126,80,5,FC,
1516resq-garo,10072,Pixilation Nation,6,8,121,83,5,,
1516resq-garo,10781,PawBotics 2,7,8,86,68,5,F1,
1516resq-garo,8566,Firebirds,8,6,203,83,5,W2,
1516resq-garo,10165,Apex Predators,9,6,164,97,5,,
1516resq-garo,6747,TRANSFORMERS,10,6,115,70,5,,
1516resq-garo,3820,Gold RoboDragon,11,6,109,97,5,,
1516resq-garo,6954,CougarBots,12,6,104,71,5,S1,
1516resq-garo,10370,Trinity Techs,13,6,103,80,5,,
1516resq-garo,7377,Adeamus,14,6,84,46,5,,
1516resq-garo,9724,RoboNoles,15,6,82,68,5,,
1516resq-garo,3726,Mechanics In Blue,16,4,157,99,5,S1,
1516resq-garo,5875,GENIUS Girls Exploring New ideas Using Science,17,4,151,80,5,F2,
1516resq-garo,7432,G.E.A.R.S. Purple,18,4,136,80,5,S2,
1516resq-garo,1002,The CircuitRunners,19,4,127,46,5,S2,
1516resq-garo,6278,RoboGlads,20,4,117,61,5,,
1516resq-garo,9835,Robochicks,21,4,116,67,5,,
1516resq-garo,4327,Silver Titans,22,4,100,53,5,,
1516resq-garo,9187,MCHSBULLDOG,23,4,96,60,5,,
1516resq-garo,9686,Raiders of the ARC Black,24,4,86,105,5,,
1516resq-garo,9655,Taco Tuesday,25,4,86,38,5,,
1516resq-garo,2981,Red RoboDragon,26,4,77,28,5,,
1516resq-garo,2858,Sparbots,27,4,70,284,5,,
1516resq-garo,3931,RoboCopz,28,4,69,33,5,,
1516resq-garo,5170,G.E.A.R.S. Black,29,2,123,49,5,,
1516resq-garo,4170,TechnoCrusaders,30,2,112,159,5,,
1516resq-garo,10596,Robo Tigers,31,2,96,37,5,,
1516resq-garo,9206,iRobotics,32,2,88,46,5,,
1516resq-garo,10396,Raiders of the ARC Silver,33,2,57,25,5,,
1516resq-garo,10231,INSPIREinators,34,0,96,31,5,,
